"country_code","year","value","indicator"
"ES",2013,18.9,"rate_of_temporary_contracts"
"ES",2014,19.6,"rate_of_temporary_contracts"
"ES",2015,20.7,"rate_of_temporary_contracts"
"ES",2016,21.5,"rate_of_temporary_contracts"
"ES",2017,22.1,"rate_of_temporary_contracts"
"ES",2018,22.3,"rate_of_temporary_contracts"
"ES",2019,21.9,"rate_of_temporary_contracts"
"ES",2020,20.1,"rate_of_temporary_contracts"
"ES",2021,21,"rate_of_temporary_contracts"
"ES",2022,17.8,"rate_of_temporary_contracts"
"ES",2023,14.4,"rate_of_temporary_contracts"
"ES",2024,13.3,"rate_of_temporary_contracts"
"FI",2010,14.1,"rate_of_temporary_contracts"
"FI",2011,14.2,"rate_of_temporary_contracts"
"FI",2012,14.1,"rate_of_temporary_contracts"
"FI",2013,13.9,"rate_of_temporary_contracts"
"FI",2014,13.9,"rate_of_temporary_contracts"
"FI",2015,13.7,"rate_of_temporary_contracts"
"FI",2016,14.2,"rate_of_temporary_contracts"
"FI",2017,14.5,"rate_of_temporary_contracts"
"FI",2018,14.8,"rate_of_temporary_contracts"
"FI",2019,14.1,"rate_of_temporary_contracts"
"FI",2020,13.5,"rate_of_temporary_contracts"
"FI",2021,12.9,"rate_of_temporary_contracts"
"FI",2022,12.8,"rate_of_temporary_contracts"
"FI",2023,12.3,"rate_of_temporary_contracts"
"FI",2024,12.3,"rate_of_temporary_contracts"
"FR",2010,10.9,"rate_of_temporary_contracts"
"FR",2011,11.2,"rate_of_temporary_contracts"
"FR",2012,11.2,"rate_of_temporary_contracts"
"FR",2013,11.2,"rate_of_temporary_contracts"
"FR",2014,11.8,"rate_of_temporary_contracts"
"FR",2015,12.5,"rate_of_temporary_contracts"
"FR",2016,12.5,"rate_of_temporary_contracts"
"FR",2017,12.9,"rate_of_temporary_contracts"
"FR",2018,12.6,"rate_of_temporary_contracts"
"FR",2019,12.1,"rate_of_temporary_contracts"
"FR",2020,11.2,"rate_of_temporary_contracts"
"FR",2021,11.9,"rate_of_temporary_contracts"
"FR",2022,12.7,"rate_of_temporary_contracts"
"FR",2023,12.2,"rate_of_temporary_contracts"
"FR",2024,12,"rate_of_temporary_contracts"
"HU",2010,8.1,"rate_of_temporary_contracts"
"HU",2011,7.6,"rate_of_temporary_contracts"
"HU",2012,8.1,"rate_of_temporary_contracts"
"HU",2013,9.3,"rate_of_temporary_contracts"
"HU",2014,9.2,"rate_of_temporary_contracts"
"HU",2015,9.7,"rate_of_temporary_contracts"
"HU",2016,8.3,"rate_of_temporary_contracts"
"HU",2017,7.5,"rate_of_temporary_contracts"
"HU",2018,6.2,"rate_of_temporary_contracts"
"HU",2019,5.6,"rate_of_temporary_contracts"
"HU",2020,4.9,"rate_of_temporary_contracts"
"HU",2021,5,"rate_of_temporary_contracts"
"HU",2022,4.6,"rate_of_temporary_contracts"
"HU",2023,4.2,"rate_of_temporary_contracts"
"HU",2024,4.1,"rate_of_temporary_contracts"
"IT",2010,9.4,"rate_of_temporary_contracts"
