"cod_tara","an","valoare","indicator"
"FI",2020,43.8,"educatie_tertiara"
"FI",2021,40.1,"educatie_tertiara"
"FI",2022,40.7,"educatie_tertiara"
"FI",2023,39.2,"educatie_tertiara"
"FI",2024,39.1,"educatie_tertiara"
"FR",2010,42.7,"educatie_tertiara"
"FR",2011,42.8,"educatie_tertiara"
"FR",2012,42.6,"educatie_tertiara"
"FR",2013,43.9,"educatie_tertiara"
"FR",2014,44.3,"educatie_tertiara"
"FR",2015,44.8,"educatie_tertiara"
"FR",2016,44.2,"educatie_tertiara"
"FR",2017,44.5,"educatie_tertiara"
"FR",2018,47,"educatie_tertiara"
"FR",2019,48.2,"educatie_tertiara"
"FR",2020,49.4,"educatie_tertiara"
"FR",2021,50.3,"educatie_tertiara"
"FR",2022,50.4,"educatie_tertiara"
"FR",2023,51.9,"educatie_tertiara"
"FR",2024,53.1,"educatie_tertiara"
"HR",2010,25.6,"educatie_tertiara"
"HR",2011,25,"educatie_tertiara"
"HR",2012,24.7,"educatie_tertiara"
"HR",2013,28.9,"educatie_tertiara"
"HR",2014,32.3,"educatie_tertiara"
"HR",2015,30.8,"educatie_tertiara"
"HR",2016,32.8,"educatie_tertiara"
"HR",2017,32.7,"educatie_tertiara"
"HR",2018,35.3,"educatie_tertiara"
"HR",2019,35.4,"educatie_tertiara"
"HR",2020,37,"educatie_tertiara"
"HR",2021,36.2,"educatie_tertiara"
"HR",2022,36,"educatie_tertiara"
"HR",2023,38.8,"educatie_tertiara"
"HR",2024,39.4,"educatie_tertiara"
"HU",2010,26.1,"educatie_tertiara"
"HU",2011,28.2,"educatie_tertiara"
"HU",2012,30.5,"educatie_tertiara"
"HU",2013,31.2,"educatie_tertiara"
"HU",2014,32.1,"educatie_tertiara"
"HU",2015,32.1,"educatie_tertiara"
"HU",2016,30.4,"educatie_tertiara"
"HU",2017,30.2,"educatie_tertiara"
"HU",2018,30.9,"educatie_tertiara"
"HU",2019,30.9,"educatie_tertiara"
"HU",2020,31,"educatie_tertiara"
"HU",2021,33.4,"educatie_tertiara"
"HU",2022,32.5,"educatie_tertiara"
"HU",2023,30.1,"educatie_tertiara"
"HU",2024,32.3,"educatie_tertiara"
"IT",2010,20.8,"educatie_tertiara"
"IT",2011,21.1,"educatie_tertiara"
"IT",2012,22.5,"educatie_tertiara"
"IT",2013,22.9,"educatie_tertiara"
"IT",2014,24.2,"educatie_tertiara"
"IT",2015,25.2,"educatie_tertiara"
"IT",2016,25.6,"educatie_tertiara"
"IT",2017,26.9,"educatie_tertiara"
"IT",2018,27.9,"educatie_tertiara"
"IT",2019,27.9,"educatie_tertiara"
"IT",2020,28.6,"educatie_tertiara"
"IT",2021,28.3,"educatie_tertiara"
"IT",2022,29.2,"educatie_tertiara"
"IT",2023,30.6,"educatie_tertiara"
"IT",2024,31.6,"educatie_tertiara"
"LT",2010,46.3,"educatie_tertiara"
"LT",2011,48.2,"educatie_tertiara"
"LT",2012,48.6,"educatie_tertiara"
"LT",2013,50.5,"educatie_tertiara"
"LT",2014,52.6,"educatie_tertiara"
"LT",2015,54.8,"educatie_tertiara"
"LT",2016,54.9,"educatie_tertiara"
"LT",2017,55.6,"educatie_tertiara"
"LT",2018,55.6,"educatie_tertiara"
"LT",2019,55.2,"educatie_tertiara"
"LT",2020,56.2,"educatie_tertiara"
"LT",2021,57.5,"educatie_tertiara"
"LT",2022,58.2,"educatie_tertiara"
"LT",2023,57.4,"educatie_tertiara"
"LT",2024,58.2,"educatie_tertiara"
"LU",2010,44.2,"educatie_tertiara"
"LU",2011,46.6,"educatie_tertiara"
"LU",2012,49.9,"educatie_tertiara"
"LU",2013,48.1,"educatie_tertiara"
"LU",2014,52.9,"educatie_tertiara"
"LU",2015,50.3,"educatie_tertiara"
"LU",2016,51.5,"educatie_tertiara"
"LU",2017,51.3,"educatie_tertiara"
"LU",2018,53.7,"educatie_tertiara"
"LU",2019,56.1,"educatie_tertiara"
"LU",2020,60.6,"educatie_tertiara"
"LU",2021,62.6,"educatie_tertiara"
"LU",2022,61,"educatie_tertiara"
"LU",2023,60.2,"educatie_tertiara"
"LU",2024,63.8,"educatie_tertiara"
"LV",2010,34.7,"educatie_tertiara"
"LV",2011,35.1,"educatie_tertiara"
"LV",2012,38.7,"educatie_tertiara"
"LV",2013,40.7,"educatie_tertiara"
"LV",2014,39.4,"educatie_tertiara"
"LV",2015,39.9,"educatie_tertiara"
"LV",2016,42.1,"educatie_tertiara"
"LV",2017,41.6,"educatie_tertiara"
"LV",2018,41.6,"educatie_tertiara"
"LV",2019,43.8,"educatie_tertiara"
"LV",2020,44.2,"educatie_tertiara"
"LV",2021,45.5,"educatie_tertiara"
"LV",2022,45.9,"educatie_tertiara"
"LV",2023,45.1,"educatie_tertiara"
"LV",2024,45,"educatie_tertiara"
"NL",2010,40.3,"educatie_tertiara"
"NL",2011,40,"educatie_tertiara"
"NL",2012,41.4,"educatie_tertiara"
"NL",2013,43,"educatie_tertiara"
"NL",2014,44.3,"educatie_tertiara"
"NL",2015,45.1,"educatie_tertiara"
"NL",2016,45.2,"educatie_tertiara"
"NL",2017,46.6,"educatie_tertiara"
"NL",2018,47.6,"educatie_tertiara"
"NL",2019,49.1,"educatie_tertiara"
"NL",2020,52.3,"educatie_tertiara"
"NL",2021,55.6,"educatie_tertiara"
"NL",2022,56.4,"educatie_tertiara"
"NL",2023,54.5,"educatie_tertiara"
"NL",2024,55.1,"educatie_tertiara"
"NO",2010,45,"educatie_tertiara"
"NO",2011,46.1,"educatie_tertiara"
"NO",2012,45,"educatie_tertiara"
"NO",2013,46.7,"educatie_tertiara"
"NO",2014,50.2,"educatie_tertiara"
"NO",2015,49,"educatie_tertiara"
"NO",2016,49.2,"educatie_tertiara"
"NO",2017,48.3,"educatie_tertiara"
"NO",2018,48.5,"educatie_tertiara"
"NO",2019,48.4,"educatie_tertiara"
"NO",2020,50.9,"educatie_tertiara"
"NO",2021,54.6,"educatie_tertiara"
"NO",2022,55.3,"educatie_tertiara"
"NO",2023,56.2,"educatie_tertiara"
"NO",2024,56.3,"educatie_tertiara"
"PL",2010,37.1,"educatie_tertiara"
"PL",2011,39,"educatie_tertiara"
"PL",2012,40.8,"educatie_tertiara"
"PL",2013,41.8,"educatie_tertiara"
"PL",2014,42.6,"educatie_tertiara"
"PL",2015,43.2,"educatie_tertiara"
"PL",2016,43.5,"educatie_tertiara"
"PL",2017,43.6,"educatie_tertiara"
"PL",2018,43.5,"educatie_tertiara"
"PL",2019,44.6,"educatie_tertiara"
"PL",2020,43.7,"educatie_tertiara"
"PL",2021,41.8,"educatie_tertiara"
"PL",2022,41.7,"educatie_tertiara"
"PL",2023,46.3,"educatie_tertiara"
"PL",2024,45.7,"educatie_tertiara"
"PT",2010,25.5,"educatie_tertiara"
"PT",2011,27.6,"educatie_tertiara"
"PT",2012,28.9,"educatie_tertiara"
"PT",2013,30,"educatie_tertiara"
"PT",2014,31.6,"educatie_tertiara"
"PT",2015,33.2,"educatie_tertiara"
"PT",2016,34.9,"educatie_tertiara"
"PT",2017,34.2,"educatie_tertiara"
"PT",2018,35.2,"educatie_tertiara"
"PT",2019,38,"educatie_tertiara"
"PT",2020,41.7,"educatie_tertiara"
"PT",2021,45.9,"educatie_tertiara"
"PT",2022,42.9,"educatie_tertiara"
"PT",2023,41.5,"educatie_tertiara"
"PT",2024,43.2,"educatie_tertiara"
"RO",2010,20.7,"educatie_tertiara"
"RO",2011,22.5,"educatie_tertiara"
"RO",2012,23.6,"educatie_tertiara"
"RO",2013,24.4,"educatie_tertiara"
