"cod_tara","an","valoare","indicator"
"FR",2020,7.6,"rata_somaj"
"FR",2021,7.5,"rata_somaj"
"FR",2022,6.9,"rata_somaj"
"FR",2023,7,"rata_somaj"
"FR",2024,7,"rata_somaj"
"HR",2010,11.1,"rata_somaj"
"HR",2011,13,"rata_somaj"
"HR",2012,15.6,"rata_somaj"
"HR",2013,16.6,"rata_somaj"
"HR",2014,16.6,"rata_somaj"
"HR",2015,15.5,"rata_somaj"
"HR",2016,12.4,"rata_somaj"
"HR",2017,10.6,"rata_somaj"
"HR",2018,8.1,"rata_somaj"
"HR",2019,6.3,"rata_somaj"
"HR",2020,6.9,"rata_somaj"
"HR",2021,7.1,"rata_somaj"
"HR",2022,6.5,"rata_somaj"
"HR",2023,5.8,"rata_somaj"
"HR",2024,4.7,"rata_somaj"
"HU",2010,10.7,"rata_somaj"
"HU",2011,10.6,"rata_somaj"
"HU",2012,10.5,"rata_somaj"
"HU",2013,9.7,"rata_somaj"
"HU",2014,7.4,"rata_somaj"
"HU",2015,6.5,"rata_somaj"
"HU",2016,4.8,"rata_somaj"
"HU",2017,3.9,"rata_somaj"
"HU",2018,3.5,"rata_somaj"
"HU",2019,3.2,"rata_somaj"
"HU",2020,4,"rata_somaj"
"HU",2021,3.9,"rata_somaj"
"HU",2022,3.5,"rata_somaj"
"HU",2023,4,"rata_somaj"
"HU",2024,4.3,"rata_somaj"
"IT",2010,8.2,"rata_somaj"
"IT",2011,8.3,"rata_somaj"
"IT",2012,10.6,"rata_somaj"
"IT",2013,12.1,"rata_somaj"
"IT",2014,12.6,"rata_somaj"
"IT",2015,11.8,"rata_somaj"
"IT",2016,11.6,"rata_somaj"
"IT",2017,11.1,"rata_somaj"
"IT",2018,10.4,"rata_somaj"
"IT",2019,9.8,"rata_somaj"
"IT",2020,9.3,"rata_somaj"
"IT",2021,9.4,"rata_somaj"
"IT",2022,8,"rata_somaj"
"IT",2023,7.6,"rata_somaj"
"IT",2024,6.4,"rata_somaj"
"LT",2010,17.8,"rata_somaj"
"LT",2011,15.4,"rata_somaj"
"LT",2012,13.5,"rata_somaj"
"LT",2013,11.9,"rata_somaj"
"LT",2014,10.8,"rata_somaj"
"LT",2015,9.2,"rata_somaj"
"LT",2016,8,"rata_somaj"
"LT",2017,7.2,"rata_somaj"
"LT",2018,6.3,"rata_somaj"
"LT",2019,6.4,"rata_somaj"
"LT",2020,8.7,"rata_somaj"
"LT",2021,7.3,"rata_somaj"
"LT",2022,6.1,"rata_somaj"
"LT",2023,7,"rata_somaj"
"LT",2024,7.2,"rata_somaj"
"LU",2010,4.2,"rata_somaj"
"LU",2011,4.8,"rata_somaj"
"LU",2012,5,"rata_somaj"
"LU",2013,5.7,"rata_somaj"
"LU",2014,5.6,"rata_somaj"
"LU",2015,6.3,"rata_somaj"
"LU",2016,5.9,"rata_somaj"
"LU",2017,5.3,"rata_somaj"
"LU",2018,5.3,"rata_somaj"
"LU",2019,5.3,"rata_somaj"
"LU",2020,6.5,"rata_somaj"
"LU",2021,4.8,"rata_somaj"
"LU",2022,4.1,"rata_somaj"
"LU",2023,4.6,"rata_somaj"
"LU",2024,5.8,"rata_somaj"
"LV",2010,19.4,"rata_somaj"
"LV",2011,16.2,"rata_somaj"
"LV",2012,15,"rata_somaj"
"LV",2013,11.9,"rata_somaj"
"LV",2014,11,"rata_somaj"
"LV",2015,9.9,"rata_somaj"
"LV",2016,9.9,"rata_somaj"
