"cod_tara","an","valoare","indicator"
"ES",2002,59,"rata_ocupare"
"ES",2003,60.1,"rata_ocupare"
"ES",2004,61.1,"rata_ocupare"
"ES",2005,63.6,"rata_ocupare"
"ES",2006,65,"rata_ocupare"
"ES",2007,65.8,"rata_ocupare"
"ES",2008,64.5,"rata_ocupare"
"ES",2009,60,"rata_ocupare"
"ES",2010,58.8,"rata_ocupare"
"ES",2011,58,"rata_ocupare"
"ES",2012,55.8,"rata_ocupare"
"ES",2013,54.8,"rata_ocupare"
"ES",2014,56,"rata_ocupare"
"ES",2015,57.8,"rata_ocupare"
"ES",2016,59.5,"rata_ocupare"
"ES",2017,61.1,"rata_ocupare"
"ES",2018,62.4,"rata_ocupare"
"ES",2019,63.3,"rata_ocupare"
"ES",2020,60.9,"rata_ocupare"
"ES",2021,62.6,"rata_ocupare"
"ES",2022,64.3,"rata_ocupare"
"ES",2023,65.3,"rata_ocupare"
"ES",2024,66.1,"rata_ocupare"
"FI",2000,68.1,"rata_ocupare"
"FI",2001,69.1,"rata_ocupare"
"FI",2002,69.1,"rata_ocupare"
"FI",2003,68.7,"rata_ocupare"
"FI",2004,68.3,"rata_ocupare"
"FI",2005,68.4,"rata_ocupare"
"FI",2006,69.3,"rata_ocupare"
"FI",2007,70.3,"rata_ocupare"
"FI",2008,71.1,"rata_ocupare"
"FI",2009,68.7,"rata_ocupare"
"FI",2010,68.1,"rata_ocupare"
"FI",2011,69,"rata_ocupare"
"FI",2012,69.4,"rata_ocupare"
"FI",2013,68.9,"rata_ocupare"
"FI",2014,68.7,"rata_ocupare"
"FI",2015,68.5,"rata_ocupare"
"FI",2016,69.1,"rata_ocupare"
"FI",2017,70,"rata_ocupare"
"FI",2018,72.1,"rata_ocupare"
"FI",2019,72.9,"rata_ocupare"
"FI",2020,72.1,"rata_ocupare"
"FI",2021,72.7,"rata_ocupare"
"FI",2022,74.3,"rata_ocupare"
"FI",2023,74,"rata_ocupare"
"FI",2024,72.6,"rata_ocupare"
"FR",2000,61.7,"rata_ocupare"
"FR",2001,62.7,"rata_ocupare"
"FR",2002,62.9,"rata_ocupare"
"FR",2003,64,"rata_ocupare"
"FR",2004,63.4,"rata_ocupare"
"FR",2005,63.8,"rata_ocupare"
"FR",2006,63.7,"rata_ocupare"
"FR",2007,64.3,"rata_ocupare"
"FR",2008,64.9,"rata_ocupare"
"FR",2009,64.1,"rata_ocupare"
"FR",2010,64,"rata_ocupare"
"FR",2011,63.9,"rata_ocupare"
"FR",2012,64,"rata_ocupare"
"FR",2013,64,"rata_ocupare"
"FR",2014,63.7,"rata_ocupare"
"FR",2015,63.8,"rata_ocupare"
"FR",2016,64.2,"rata_ocupare"
"FR",2017,64.7,"rata_ocupare"
"FR",2018,65.3,"rata_ocupare"
"FR",2019,65.6,"rata_ocupare"
"FR",2020,65.3,"rata_ocupare"
"FR",2021,67.2,"rata_ocupare"
"FR",2022,68.1,"rata_ocupare"
"FR",2023,68.4,"rata_ocupare"
"FR",2024,69,"rata_ocupare"
"HU",2000,55.9,"rata_ocupare"
"HU",2001,56.1,"rata_ocupare"
"HU",2002,56.2,"rata_ocupare"
"HU",2003,57,"rata_ocupare"
"HU",2004,56.6,"rata_ocupare"
"HU",2005,56.9,"rata_ocupare"
"HU",2006,57.4,"rata_ocupare"
"HU",2007,57,"rata_ocupare"
"HU",2008,56.4,"rata_ocupare"
"HU",2009,55,"rata_ocupare"
"HU",2010,54.9,"rata_ocupare"
"HU",2011,55.4,"rata_ocupare"
"HU",2012,56.7,"rata_ocupare"
"HU",2013,58.1,"rata_ocupare"
"HU",2014,61.8,"rata_ocupare"
"HU",2015,63.9,"rata_ocupare"
"HU",2016,66.5,"rata_ocupare"
"HU",2017,68.2,"rata_ocupare"
"HU",2018,69.4,"rata_ocupare"
"HU",2019,70.3,"rata_ocupare"
"HU",2020,69.9,"rata_ocupare"
"HU",2021,73.3,"rata_ocupare"
"HU",2022,74.5,"rata_ocupare"
"HU",2023,74.9,"rata_ocupare"
"HU",2024,75.1,"rata_ocupare"
"IE",2000,64.5,"rata_ocupare"
"IE",2001,65.2,"rata_ocupare"
"IE",2002,65.1,"rata_ocupare"
"IE",2003,65.1,"rata_ocupare"
"IE",2004,65.5,"rata_ocupare"
"IE",2005,67.6,"rata_ocupare"
"IE",2006,68.7,"rata_ocupare"
"IE",2007,71.7,"rata_ocupare"
"IE",2008,69.7,"rata_ocupare"
"IE",2009,63.6,"rata_ocupare"
"IE",2010,61,"rata_ocupare"
"IE",2011,60,"rata_ocupare"
"IE",2012,59.9,"rata_ocupare"
"IE",2013,61.7,"rata_ocupare"
"IE",2014,63.1,"rata_ocupare"
"IE",2015,64.8,"rata_ocupare"
"IE",2016,66.4,"rata_ocupare"
"IE",2017,67.7,"rata_ocupare"
"IE",2018,68.6,"rata_ocupare"
"IE",2019,69.5,"rata_ocupare"
"IE",2020,67.7,"rata_ocupare"
"IE",2021,69.8,"rata_ocupare"
"IE",2022,73.3,"rata_ocupare"
"IE",2023,74,"rata_ocupare"
"IE",2024,74.5,"rata_ocupare"
"IT",2000,53.4,"rata_ocupare"
"IT",2001,54.5,"rata_ocupare"
"IT",2002,55.4,"rata_ocupare"
"IT",2003,56.1,"rata_ocupare"
"IT",2004,57.8,"rata_ocupare"
"IT",2005,57.6,"rata_ocupare"
