"region_id","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"BE10","104146.0","103755.0","102550.0","102192.0","103532.0","104712.0","105813.0","105840.0","109172.0","110121.0"
"BE21","120313.0","119600.0","119167.0","119749.0","120522.0","121964.0","123941.0","125825.0","128977.0","129907.0"
"BE22","55050.0","54403.0","53176.0","52320.0","52226.0","52680.0","53392.0","54320.0","55829.0","56166.0"
"BE23","96509.0","95467.0","94659.0","94352.0","95268.0","96678.0","98912.0","101023.0","103489.0","104741.0"
"BE24","67329.0","66512.0","66628.0","66878.0","67345.0","68466.0","69813.0","71177.0","72634.0","73335.0"
"BE25","68395.0","67822.0","67589.0","67499.0","67897.0","68925.0","70297.0","71706.0","74011.0","75122.0"
"BE31","22084.0","22370.0","22570.0","22889.0","23336.0","23884.0","24230.0","24310.0","24356.0","24146.0"
"BE32","81920.0","81563.0","81713.0","82335.0","83909.0","85469.0","86826.0","87757.0","88565.0","87913.0"
"BE33","69641.0","70011.0","70255.0","70787.0","72148.0","73119.0","74065.0","74643.0","75032.0","74682.0"
"BE34","17629.0","17801.0","17926.0","18127.0","18658.0","19166.0","19620.0","19822.0","20296.0","20181.0"
"BE35","30714.0","30846.0","31228.0","31421.0","31939.0","32474.0","32896.0","33277.0","33762.0","33328.0"
"BG31","41798.0","40192.0","39331.0","38656.0","37673.0","36487.0","36685.0","35237.0","34167.0","32720.0"
"BG32","45896.0","44158.0","42813.0","41746.0","40559.0","39476.0","38681.0","37020.0","35347.0","33602.0"
"BG33","61313.0","58932.0","57640.0","55527.0","53583.0","51556.0","51169.0","48940.0","47459.0","45716.0"
"BG34","67249.0","64634.0","62936.0","61277.0","59565.0","57470.0","57367.0","54701.0","52264.0","49513.0"
"BG41","158563.0","155636.0","154985.0","153597.0","153381.0","151517.0","150973.0","144213.0","138379.0","130798.0"
"BG42","93578.0","90398.0","88081.0","85751.0","83396.0","80722.0","80452.0","77029.0","74492.0","71382.0"
"CZ01","106733.0","105663.0","106607.0","106985.0","108546.0","108645.0","96008.0","97334.0","103610.0","104370.0"
"CZ02","94702.0","92375.0","90907.0","90036.0","90333.0","90111.0","86426.0","87734.0","91462.0","90753.0"
"CZ03","84325.0","82557.0","81696.0","81039.0","81105.0","81243.0","77375.0","77938.0","80909.0","80930.0"
"CZ04","75618.0","74410.0","73551.0","72643.0","72316.0","71632.0","67279.0","67101.0","68691.0","68425.0"
"CZ05","101339.0","99485.0","98375.0","97699.0","97716.0","97348.0","92879.0","93435.0","96561.0","95924.0"
"CZ06","121918.0","120329.0","119195.0","117414.0","116708.0","115473.0","110310.0","110957.0","114478.0","114816.0"
"CZ07","83069.0","81291.0","79709.0","78633.0","78402.0","77804.0","74858.0","74823.0","75926.0","74899.0"
"CZ08","81298.0","80258.0","80367.0","79996.0","80065.0","79871.0","77013.0","76691.0","77141.0","75678.0"
"DK01","121577.0","123404.0","126535.0","129300.0","133519.0","137219.0","140586.0","143498.0","149362.0","152487.0"
"DK02","36304.0","36961.0","38269.0","39191.0","40590.0","42025.0","43315.0","44947.0","46874.0","48025.0"
"DK03","60999.0","60976.0","61949.0","63066.0","65115.0","66639.0","68714.0","70759.0","74075.0","75601.0"
"DK04","71071.0","71573.0","72968.0","74788.0","76897.0","79509.0","81898.0","84769.0","88634.0","90659.0"
"DK05","29918.0","30254.0","30825.0","31312.0","32153.0","32954.0","33954.0","34981.0","36389.0","37110.0"
"DE11","261640.0","267143.0","271344.0","276190.0","283879.0","288322.0","292341.0","291234.0","287662.0","285699.0"
"DE12","174872.0","178751.0","180443.0","182643.0","186278.0","189030.0","191518.0","192551.0","191511.0","190896.0"
"DE13","132200.0","135821.0","137991.0","140625.0","143985.0","146616.0","149494.0","150514.0","151091.0","150925.0"
"DE14","108985.0","111576.0","113107.0","115008.0","118795.0","121156.0","124173.0","125558.0","125068.0","124426.0"
"DE21","320687.0","325238.0","329521.0","329625.0","337709.0","343067.0","347911.0","347347.0","342263.0","339000.0"
"DE22","71172.0","72225.0","73028.0","74375.0","76114.0","77674.0","79769.0","80984.0","79423.0","79514.0"
"DE23","66568.0","67267.0","68283.0","69365.0","71285.0","72645.0","74569.0","75189.0","73139.0","73486.0"
"DE24","59058.0","59605.0","60595.0","61471.0","63057.0","64022.0","65270.0","65981.0","64874.0","64474.0"
"DE25","111536.0","112924.0","113494.0","115171.0","118299.0","120122.0","122217.0","122253.0","121767.0","120345.0"
"DE26","76943.0","77810.0","78301.0","79217.0","81177.0","82211.0","84282.0","84689.0","83348.0","82555.0"
"DE27","112113.0","113579.0","115325.0","117662.0","121231.0","124494.0","127651.0","129089.0","127017.0","127110.0"
"DE30","290287.0","298016.0","306418.0","315732.0","326159.0","333561.0","336391.0","332835.0","312859.0","307467.0"
"DE40","142808.0","146069.0","147626.0","150214.0","152714.0","154505.0","154014.0","145527.0","133638.0","120584.0"
"DE50","44992.0","45893.0","46992.0","47361.0","48238.0","48848.0","49355.0","48904.0","50355.0","50722.0"
"DE60","146415.0","147396.0","148673.0","151000.0","153975.0","155763.0","158049.0","156952.0","151481.0","151543.0"
"DE71","257970.0","260721.0","261588.0","263464.0","268506.0","273493.0","277690.0","276040.0","274079.0","272073.0"
"DE72","60396.0","61187.0","61621.0","62519.0","64233.0","66033.0","67518.0","68448.0","66851.0","66563.0"
"DE73","66975.0","68287.0","69150.0","70538.0","72226.0","73162.0","75259.0","75931.0","73922.0","73690.0"
"DE80","98639.0","101234.0","102157.0","103789.0","105062.0","105569.0","105314.0","98451.0","84279.0","74916.0"
"DE91","91875.0","94074.0","94384.0","95436.0","97540.0","99305.0","101268.0","101748.0","100771.0","100157.0"
"DE92","123409.0","125528.0","126145.0","126792.0","129903.0","131619.0","133996.0","135307.0","133395.0","133794.0"
"DE93","87703.0","90053.0","90544.0","92005.0","94317.0","96473.0","98910.0","99910.0","99068.0","98236.0"
"DE94","138707.0","141937.0","144214.0","148056.0","152159.0","156366.0","160976.0","162659.0","162790.0","162979.0"
"DEA1","308122.0","314650.0","319141.0","323710.0","331661.0","338167.0","345524.0","348260.0","353428.0","353166.0"
"DEA2","279417.0","283332.0","283989.0","286937.0","292779.0","297775.0","303587.0","305165.0","306191.0","305976.0"
"DEA3","148198.0","152011.0","153682.0","155382.0","158253.0","160536.0","163880.0","165835.0","167758.0","168297.0"
"DEA4","117914.0","121657.0","122379.0","123463.0","125744.0","127086.0","129060.0","129786.0","130342.0","129825.0"
"DEA5","206604.0","211179.0","211547.0","213225.0","217528.0","221683.0","226606.0","228455.0","231460.0","230675.0"
"DEB1","80883.0","82330.0","83056.0","84255.0","86885.0","88885.0","91359.0","92629.0","95056.0","94997.0"
"DEB2","31497.0","32696.0","32254.0","32540.0","33242.0","33826.0","34674.0","35375.0","33899.0","33866.0"
"DEB3","120148.0","121696.0","123582.0","124893.0","128144.0","130750.0","133626.0","134300.0","133659.0","133325.0"
"DEC0","55962.0","56995.0","57677.0","58120.0","59013.0","59692.0","60741.0","61139.0","64485.0","64186.0"
"DED2","102497.0","104385.0","104463.0","105077.0","106194.0","106744.0","105596.0","98644.0","89911.0","81273.0"
"DED4","84276.0","84589.0","83896.0","84030.0","84048.0","83363.0","82277.0","76581.0","69380.0","62708.0"
"DED5","73742.0","76507.0","78547.0","80836.0","83205.0","85095.0","86049.0","82733.0","76641.0","70961.0"
"DEE0","130985.0","132873.0","133478.0","134695.0","135735.0","135827.0","135177.0","127133.0","116602.0","104822.0"
"DEF0","154120.0","155698.0","157962.0","159752.0","164018.0","167868.0","172510.0","175316.0","176181.0","175131.0"
"DEG0","133766.0","134928.0","134478.0","135079.0","135739.0","134367.0","132487.0","124152.0","114108.0","102489.0"
"EE00","93090.0","94283.0","95273.0","97528.0","99574.0","101265.0","101682.0","100253.0","100657.0","95552.0"
"IE04","58785.0","56716.0","54978.0","52446.0","51073.0","49997.0","50072.0","50768.0","51903.0","51849.0"
"IE05","114901.0","110470.0","107044.0","103130.0","100858.0","99850.0","99744.0","99980.0","102184.0","101799.0"
"IE06","198745.0","195238.0","190258.0","184050.0","182866.0","181594.0","181486.0","183360.0","185222.0","184463.0"
"EL30","282672.0","262202.0","245492.0","227767.0","216580.0","210839.0","206532.0","222904.0","220014.0","215303.0"
"EL41","12739.0","12290.0","12940.0","13693.0","14936.0","16328.0","16942.0","10667.0","10250.0","10364.0"
"EL42","26410.0","25413.0","24697.0","23787.0","23252.0","22606.0","22111.0","20417.0","19581.0","18551.0"
"EL43","46725.0","44478.0","42408.0","40294.0","38997.0","38104.0","37687.0","35966.0","35296.0","34598.0"
"EL51","39745.0","38058.0","36798.0","35446.0","34613.0","34182.0","34392.0","27878.0","27329.0","27218.0"
"EL52","123985.0","116092.0","109510.0","103216.0","100489.0","98862.0","97670.0","92813.0","92381.0","91837.0"
"EL53","16821.0","15867.0","15085.0","14124.0","13213.0","12556.0","11830.0","11689.0","11258.0","10916.0"
"EL54","20949.0","19661.0","18459.0","17053.0","16240.0","15846.0","15751.0","14609.0","14478.0","14548.0"
"EL61","45972.0","43637.0","41378.0","39173.0","37885.0","37065.0","36446.0","33177.0","32573.0","32014.0"
"EL62","14067.0","13467.0","12659.0","11739.0","11002.0","10308.0","9691.0","11355.0","10828.0","10360.0"
"EL63","44458.0","42462.0","40495.0","38347.0","36802.0","36146.0","35887.0","34114.0","33612.0","32943.0"
"EL64","38268.0","36909.0","35477.0","33827.0","32709.0","31837.0","30807.0","25397.0","24910.0","24517.0"
"EL65","38754.0","37616.0","36154.0","34510.0","32997.0","31759.0","30268.0","27133.0","26427.0","25625.0"
"ES11","181671.0","170080.0","159541.0","151559.0","145308.0","140861.0","136899.0","133872.0","132912.0","132318.0"
"ES12","65772.0","61577.0","57924.0","54890.0","51792.0","49295.0","46917.0","44777.0","44108.0","43825.0"
"ES13","39831.0","37027.0","34712.0","32979.0","31641.0","30315.0","29467.0","28726.0","28615.0","28264.0"
"ES21","136617.0","129886.0","124175.0","119470.0","116730.0","115049.0","112626.0","109267.0","110060.0","110815.0"
"ES22","42475.0","40315.0","38389.0","36801.0","36495.0","36209.0","35715.0","35371.0","36085.0","36225.0"
"ES23","20933.0","19787.0","18736.0","18010.0","17585.0","17439.0","17167.0","16816.0","16917.0","16756.0"
"ES24","88464.0","83252.0","79581.0","76190.0","75628.0","75204.0","73941.0","71786.0","72689.0","73292.0"
"ES30","477155.0","457941.0","441140.0","430118.0","427157.0","429457.0","425055.0","419677.0","435389.0","451510.0"
"ES41","152621.0","143885.0","136583.0","130076.0","124878.0","120470.0","117083.0","113768.0","113503.0","114025.0"
"ES42","148657.0","139804.0","132892.0","127040.0","123195.0","121173.0","120025.0","118443.0","119997.0","120556.0"
"ES43","72682.0","69952.0","67571.0","65472.0","63990.0","62896.0","62177.0","61015.0","59893.0","58933.0"
