"region_id","2020","2021","2022","2023","2024"
"FRK1","44.7","51.6","54.2","49.9","46.6"
"FRK2","221.2","199.1","189.8","204.8","212.5"
"FRL0","218.1","203.1","195.6","206.2","210.3"
"FRM0","14.5","12.6","11.3","12.6","20.9"
"FRY1","16.0","12.2","13.3","13.5","12.5"
"FRY2","18.4","17.7","16.9","15.1","16.7"
"FRY3","13.7","10.9","11.2","12.9","12.4"
"FRY4","31.4","29.5","29.7","28.2","24.2"
"HR02","32.9","33.0","31.6","31.7","30.2"
"HR03","38.9","37.0","35.0","36.1","39.4"
"HR05","28.4","30.5","26.7","30.6","28.1"
"HR06","16.7","15.9","14.4","17.7","19.2"
"ITC1","74.6","65.1","59.8","64.2","65.2"
"ITC2","5.2","5.3","5.0","5.4","6.0"
"ITC3","36.8","36.5","36.4","37.8","35.7"
"ITC4","114.0","115.1","106.8","110.9","109.7"
"ITF1","23.1","25.3","24.2","29.6","29.1"
"ITF2","7.8","8.2","8.3","7.4","7.5"
"ITF3","96.0","99.0","101.4","104.9","112.1"
"ITF4","79.9","75.6","82.8","83.1","88.6"
"ITF5","12.7","12.9","12.1","13.5","13.0"
"ITF6","43.7","31.5","35.3","45.8","45.1"
"ITG1","123.8","116.4","112.4","118.1","129.2"
"ITG2","49.2","43.2","45.4","43.5","44.9"
"ITH1","14.4","13.5","12.2","12.7","13.8"
"ITH2","14.3","15.4","14.2","14.1","13.6"
"ITH3","76.7","71.2","74.3","65.3","63.8"
"ITH4","32.5","32.3","34.7","35.2","34.2"
"ITH5","75.5","66.2","67.4","74.4","83.1"
"ITI1","74.6","81.1","70.7","81.1","87.0"
"ITI2","18.0","16.1","17.5","19.0","20.5"
"ITI3","28.5","30.5","29.3","30.3","25.8"
"ITI4","215.3","203.9","210.9","202.9","196.6"
"CY00","35.9","43.2","42.9","39.2","38.4"
"LV00","63.6","62.8","62.5","57.2","63.7"
"LT01","33.6","34.2","33.2","35.0","35.7"
"LT02","52.7","55.9","59.3","53.4","60.3"
"LU00","49.9","52.8","55.8","57.4","64.5"
"HU11","65.1","73.8","68.1","64.4","60.2"
"HU12","44.2","47.6","54.2","53.0","57.8"
"HU21","32.4","36.4","35.9","37.2","32.8"
"HU22","35.7","34.8","29.2","24.2","29.0"
"HU23","39.1","40.8","42.9","43.3","36.7"
"HU31","47.9","55.8","56.8","48.0","48.2"
"HU32","70.2","74.9","74.2","72.8","67.1"
"HU33","47.8","41.8","49.1","51.0","50.9"
"MT00","17.8","18.9","19.6","19.7","22.6"
"NL11","15.6","23.7","23.7","26.4","31.1"
"NL12","20.5","20.2","21.8","22.6","25.7"
"NL13","14.7","22.9","22.2","18.2","22.6"
"NL21","33.3","32.7","35.4","43.4","46.4"
"NL22","60.7","76.3","72.8","76.8","76.7"
"NL23","14.9","13.8","17.2","19.0","21.0"
"NL32","90.5","94.1","106.7","119.6","118.2"
"NL34","10.2","11.6","11.9","12.1","14.4"
"NL41","62.4","76.1","77.9","81.2","86.0"
"NL42","29.5","35.4","41.9","40.0","36.4"
"AT11","15.5","16.1","18.2","16.9","16.3"
"AT12","70.1","73.1","65.8","73.7","74.1"
"AT13","66.7","69.8","67.3","61.7","67.0"
"AT21","20.1","18.0","14.7","18.2","20.7"
"AT22","38.0","34.4","36.7","40.1","43.5"
"AT31","39.2","49.8","52.2","54.4","49.5"
"AT32","17.2","17.8","18.4","18.8","16.6"
"AT33","20.9","22.1","20.2","20.9","19.6"
"AT34","10.9","11.7","10.5","11.2","10.6"
"PL21","63.1","75.3","92.5","91.8","82.4"
"PL22","92.9","101.3","100.6","105.8","103.9"
"PL41","72.1","80.5","78.0","101.6","102.0"
"PL42","64.8","65.7","70.4","68.1","78.1"
"PL43","41.5","43.8","40.4","41.6","42.6"
"PL51","79.1","85.6","71.9","68.7","69.8"
"PL52","25.8","27.6","28.0","29.2","26.3"
"PL61","52.5","64.3","69.7","61.8","65.7"
"PL62","54.7","57.7","59.4","61.9","64.8"
"PL63","71.8","69.2","74.6","82.3","76.4"
"PL71","70.3","70.2","59.1","69.5","71.4"
"PL72","35.4","29.0","28.9","33.0","34.4"
"PL81","64.4","62.5","61.8","62.0","65.5"
"PL82","51.5","61.4","61.1","67.4","69.5"
"PL84","38.5","38.9","42.4","38.3","36.9"
"PL91","126.5","141.8","158.0","160.3","163.9"
"PL92","55.9","64.7","62.6","71.7","87.1"
"PT11","64.0","67.7","78.3","78.9","81.1"
"PT15","18.7","21.9","21.1","18.3","19.3"
"PT19","42.0","50.4","46.7","47.3","49.1"
"PT1A","74.3","78.7","82.4","70.1","70.7"
"PT1B","33.0","35.8","31.7","36.1","38.1"
"PT1C","24.7","26.8","24.3","23.4","28.1"
"PT1D","17.3","27.9","29.3","26.9","25.2"
"PT20","13.5","15.4","15.0","16.6","16.5"
