"region_id","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"BE10","71244.0","72139.0","72749.0","73408.0","74721.0","75812.0","77244.0","77887.0","79496.0","80214.0"
"BE21","135401.0","136015.0","135297.0","133393.0","131373.0","129035.0","127556.0","126206.0","125604.0","123673.0"
"BE22","69247.0","69108.0","68467.0","67243.0","65742.0","64044.0","63016.0","61769.0","61014.0","59898.0"
"BE23","109331.0","110189.0","110321.0","109791.0","108820.0","107176.0","106752.0","106554.0","106145.0","104664.0"
"BE24","84649.0","84843.0","84744.0","84117.0","82992.0","81420.0","80705.0","80280.0","80152.0","79493.0"
"BE25","88907.0","89654.0","89300.0","88282.0","86530.0","84469.0","83088.0","82028.0","81185.0","80003.0"
"BE31","28931.0","28930.0","28923.0","28884.0","28680.0","28489.0","28234.0","28445.0","28682.0","28813.0"
"BE32","94709.0","94623.0","94171.0","93750.0","92698.0","92097.0","92196.0","93077.0","94364.0","94802.0"
"BE33","78609.0","78768.0","78525.0","78060.0","77087.0","75493.0","74678.0","74196.0","74261.0","74059.0"
"BE34","19852.0","20220.0","20073.0","20018.0","19818.0","19620.0","19486.0","19695.0","19967.0","20137.0"
"BE35","35402.0","35396.0","35154.0","34962.0","34468.0","33865.0","33665.0","33650.0","33823.0","33910.0"
"BG31","55029.0","53531.0","51606.0","50442.0","50073.0","51425.0","52586.0","53399.0","53428.0","52331.0"
"BG32","57163.0","56431.0","54955.0","52992.0","52349.0","53404.0","53658.0","54363.0","54092.0","53215.0"
"BG33","62146.0","61001.0","59432.0","57759.0","57600.0","59120.0","60958.0","63125.0","63960.0","64359.0"
"BG34","71703.0","70287.0","68211.0","65790.0","65064.0","66248.0","67165.0","68951.0","69794.0","70627.0"
"BG41","135910.0","133889.0","131331.0","130827.0","131568.0","136911.0","140720.0","145517.0","148278.0","150388.0"
"BG42","102709.0","100486.0","97305.0","94760.0","93721.0","95019.0","95805.0","96622.0","96964.0","96308.0"
"CZ01","76979.0","79409.0","80992.0","81905.0","80803.0","79932.0","76752.0","79535.0","85964.0","93040.0"
"CZ02","79392.0","82547.0","84698.0","86581.0","87045.0","87421.0","88319.0","92071.0","98947.0","106946.0"
"CZ03","77506.0","79110.0","80113.0","80567.0","79734.0","79342.0","79094.0","80651.0","86139.0","92344.0"
"CZ04","71575.0","73742.0","75241.0","75974.0","74787.0","74098.0","73298.0","74990.0","79329.0","84507.0"
"CZ05","92777.0","95142.0","96504.0","97138.0","96260.0","96108.0","96576.0","99679.0","105731.0","112906.0"
"CZ06","107003.0","109297.0","110243.0","110898.0","109673.0","108515.0","108168.0","110209.0","116215.0","123591.0"
"CZ07","79778.0","80874.0","81144.0","81218.0","79760.0","78813.0","78567.0","79906.0","83812.0","88644.0"
"CZ08","83083.0","84941.0","85908.0","85786.0","83905.0","82007.0","81252.0","81645.0","84190.0","88379.0"
"DK01","117210.0","121524.0","126606.0","129337.0","128658.0","126173.0","123030.0","120745.0","120819.0","121700.0"
"DK02","61607.0","63540.0","66062.0","67296.0","66767.0","65364.0","63688.0","62036.0","61510.0","61132.0"
"DK03","87048.0","88795.0","91291.0","92035.0","90636.0","88487.0","86200.0","84090.0","83483.0","83100.0"
"DK04","87358.0","89554.0","92373.0","93171.0","92382.0","90764.0","88987.0","87399.0","87701.0","87749.0"
"DK05","41874.0","42361.0","43161.0","43172.0","42338.0","41118.0","39741.0","38240.0","37857.0","37250.0"
"DE11","328376.0","334802.0","338389.0","339958.0","338080.0","332239.0","323910.0","312265.0","298182.0","282919.0"
"DE12","227165.0","230708.0","232189.0","232370.0","230354.0","225326.0","218209.0","209830.0","200140.0","188426.0"
"DE13","184258.0","187065.0","188450.0","188598.0","186778.0","182572.0","176670.0","168837.0","160801.0","151216.0"
"DE14","149422.0","152048.0","153607.0","154202.0","152478.0","149542.0","145110.0","139653.0","133737.0","126422.0"
"DE21","359707.0","370980.0","378415.0","384166.0","386161.0","382124.0","372860.0","359261.0","342575.0","323043.0"
"DE22","103726.0","104450.0","104374.0","104374.0","103332.0","102131.0","99995.0","97248.0","92442.0","87803.0"
"DE23","94206.0","95013.0","95281.0","94827.0","93644.0","91577.0","89033.0","85788.0","81709.0","77319.0"
