"region_id","2020","2021","2022","2023","2024"
"FRK1","93.4","84.5","79.0","93.1","95.3"
"FRK2","419.1","386.0","428.3","434.6","399.6"
"FRL0","131.3","134.0","141.4","124.3","118.8"
"FRY1","6.9","8.9","6.1","6.3","9.9"
"FRY2","5.6","5.5","6.4","6.4","7.4"
"FRY3","2.8","2.8","3.0","3.1","2.7"
"FRY4","13.8","13.8","11.2","15.8","18.6"
"HR02","73.8","71.9","69.2","72.8","71.0"
"HR03","52.6","61.6","65.2","60.6","60.6"
"HR05","52.1","56.2","51.8","45.1","44.2"
"HR06","95.8","88.8","92.0","92.8","91.8"
"ITC1","421.8","425.9","406.5","430.6","434.5"
"ITC2","5.0","4.7","4.9","4.3","4.4"
"ITC3","68.4","68.9","67.9","71.9","72.7"
"ITC4","1056.3","1048.9","1083.8","1048.9","1038.9"
"ITF1","95.9","86.9","85.0","93.1","92.7"
"ITF2","18.2","15.3","14.8","15.1","15.9"
"ITF3","217.4","211.1","206.0","206.6","200.4"
"ITF4","159.8","151.0","158.1","176.9","182.3"
"ITF5","28.4","29.9","26.3","27.5","25.9"
"ITF6","31.8","31.7","30.5","30.8","30.5"
"ITG1","99.0","94.6","94.6","110.6","114.7"
"ITG2","35.0","33.0","40.5","37.8","40.2"
"ITH1","37.7","36.0","35.4","35.6","36.8"
"ITH2","37.8","40.3","38.8","38.2","41.4"
"ITH3","581.1","573.3","579.8","602.5","616.3"
"ITH4","122.9","121.2","121.1","116.4","117.9"
"ITH5","491.0","494.3","513.7","522.9","520.5"
"ITI1","287.0","295.4","327.4","317.4","326.9"
"ITI2","64.3","69.1","69.8","71.9","68.5"
"ITI3","178.9","161.2","173.2","169.6","169.1"
"ITI4","197.6","180.6","171.0","180.7","188.7"
"CY00","32.5","32.5","29.8","29.7","29.7"
"LV00","114.5","109.2","114.4","111.7","107.1"
"LT01","47.1","56.0","56.0","52.2","51.5"
"LT02","167.0","170.2","167.3","176.9","182.5"
"LU00","11.0","9.7","9.4","10.3","7.8"
"HU11","74.6","78.3","85.1","82.3","90.2"
"HU12","117.8","113.7","119.9","124.2","108.8"
"HU21","160.1","169.9","169.0","165.3","174.3"
"HU22","131.3","136.1","136.1","134.6","127.5"
"HU23","76.6","74.6","77.1","74.2","71.1"
"HU31","126.1","127.7","126.5","130.8","126.6"
"HU32","135.5","140.8","147.6","146.0","142.6"
"HU33","133.8","133.5","118.1","120.9","121.0"
"MT00","28.9","27.9","27.7","30.6","30.8"
"NL11","27.2","21.6","25.3","25.9","20.3"
"NL12","34.2","36.7","38.0","38.7","36.3"
"NL13","24.4","20.9","24.2","24.0","24.5"
"NL21","68.3","72.2","73.4","72.0","67.9"
"NL22","104.7","96.8","96.3","93.8","98.1"
"NL23","16.8","18.6","17.2","16.5","20.0"
"NL32","88.7","89.6","90.7","94.1","91.6"
"NL34","23.2","29.7","27.0","26.8","26.0"
"NL41","184.5","166.1","182.3","186.3","175.5"
"NL42","73.8","64.3","65.8","71.8","64.4"
"AT11","16.9","17.3","17.3","18.9","17.4"
"AT12","125.5","131.8","135.0","142.6","130.3"
"AT13","57.2","71.9","75.0","63.6","63.3"
"AT21","41.0","44.2","48.2","43.6","40.0"
"AT22","108.2","111.4","118.9","122.0","122.9"
"AT31","178.4","184.1","189.5","191.6","180.9"
"AT32","35.9","40.0","44.2","43.5","39.0"
"AT33","54.4","58.5","56.9","57.6","62.4"
"AT34","52.4","56.4","59.4","59.6","53.6"
"PL21","264.4","238.5","265.9","269.1","289.7"
"PL22","423.4","429.6","427.7","415.1","409.0"
"PL41","406.4","431.2","418.2","401.5","412.4"
"PL42","130.2","131.1","138.8","133.9","126.4"
"PL43","101.0","98.2","102.0","96.8","85.0"
"PL51","306.3","276.7","278.8","273.0","282.8"
"PL52","95.8","102.8","104.6","105.8","111.1"
"PL61","182.2","182.9","184.3","179.3","186.1"
"PL62","117.7","123.7","113.1","120.2","122.8"
"PL63","203.6","226.5","210.0","199.0","204.1"
"PL71","249.4","239.0","246.0","223.8","223.1"
"PL72","81.3","89.1","93.3","95.9","92.7"
"PL81","125.0","127.1","132.0","114.6","128.8"
"PL82","202.0","183.8","175.8","174.8","191.7"
"PL84","86.6","79.2","79.4","78.4","74.1"
"PL91","192.4","167.7","177.6","175.1","172.7"
"PL92","190.4","183.2","194.2","186.6","184.5"
"PT11","422.4","438.6","431.9","424.5","407.8"
"PT15","8.3","7.2","8.3","10.6","10.4"
"PT19","164.9","160.1","169.5","174.5","177.0"
"PT1A","70.0","80.1","78.1","71.6","73.3"
"PT1B","48.5","41.7","41.9","42.9","43.6"
"PT1C","25.4","23.4","27.4","26.1","26.8"
"PT1D","68.2","56.2","67.0","67.7","71.0"
