"region_id","2020","2021","2022","2023","2024"
"HU11","76.9","90.3","90.9","88.6","89.1"
"HU12","24.6","30.8","30.5","33.1","33.0"
"HU21","8.3","10.8","11.8","12.0","13.1"
"HU22","6.4","6.0","4.7","7.7","6.5"
"HU23","4.9","4.6","4.3","5.6","5.8"
"HU31","8.1","7.6","6.4","8.0","8.4"
"HU32","8.2","8.1","9.6","12.6","11.4"
"HU33","7.4","10.4","9.9","11.8","11.7"
"MT00","9.8","10.3","12.7","14.9","15.7"
"NL11","9.3","10.6","9.6","9.3","10.5"
"NL12","4.8","8.2","7.0","8.0","7.9"
"NL13","4.8","6.3","6.9","7.9","7.2"
"NL21","15.3","17.3","21.7","24.1","25.0"
"NL22","32.4","37.5","42.7","41.0","42.1"
"NL23","10.5","14.5","14.6","13.7","14.5"
"NL32","72.5","106.3","108.7","110.1","105.8"
"NL34","2.3","4.9","3.2","3.8","4.2"
"NL41","38.0","52.7","54.1","51.8","54.8"
"NL42","10.3","14.9","15.1","14.0","16.6"
"AT12","22.3","27.5","26.5","30.5","32.0"
"AT13","50.9","53.8","65.2","62.9","58.5"
"AT21","3.6","5.5","7.9","6.0","5.5"
"AT22","12.9","12.9","16.0","14.4","14.9"
"AT31","18.8","18.2","21.2","23.0","20.5"
"AT32","6.1","6.4","6.3","7.8","8.0"
"AT33","8.4","8.1","8.9","7.4","11.1"
"PL21","62.5","72.3","63.8","85.8","85.9"
"PL22","53.1","64.8","60.6","68.1","81.5"
"PL41","28.7","35.4","32.4","36.2","39.8"
"PL42","12.4","15.0","17.3","20.2","24.1"
"PL51","54.7","60.9","63.6","73.2","72.8"
"PL61","18.1","15.3","16.3","25.7","26.9"
"PL63","31.6","35.7","39.5","49.9","52.0"
"PL71","27.2","28.2","32.3","34.1","28.7"
"PL81","14.1","12.1","11.6","16.0","18.3"
"PL82","14.4","15.2","17.7","18.8","11.7"
"PL91","124.5","124.8","127.1","155.1","172.1"
"PT11","42.6","44.7","46.2","46.0","56.7"
"PT19","21.4","20.8","18.7","18.6","18.9"
"PT1A","53.7","71.0","80.5","84.4","86.3"
"PT1B","15.7","16.9","23.5","21.6","23.8"
"PT1D","5.4","6.3","9.7","9.4","9.3"
"RO11","18.1","22.1","19.3","19.0","24.3"
"RO12","15.2","13.3","14.1","12.1","20.1"
"RO21","21.0","24.0","17.6","16.3","16.8"
"RO31","10.9","10.1","10.6","8.9","12.0"
"RO32","102.7","105.8","120.4","105.3","99.7"
"RO42","9.3","10.1","9.2","7.2","16.1"
"SI03","12.5","13.8","11.8","9.9","11.9"
"SI04","26.3","23.8","24.5","20.9","23.2"
"SK01","34.9","45.0","42.1","39.6","49.9"
"SK02","16.8","17.3","21.9","19.7","19.8"
"SK03","15.7","15.7","16.3","15.3","13.6"
"SK04","25.4","27.3","27.5","24.7","28.5"
"FI19","23.8","22.9","25.9","26.9","29.5"
"FI1B","71.8","73.7","78.9","79.5","78.1"
"FI1C","18.3","15.6","14.9","15.5","16.6"
"FI1D","15.7","13.5","14.3","17.2","16.1"
"SE11","130.9","147.0","149.2","140.6","138.8"
"SE12","30.2","30.2","34.3","34.2","29.7"
"SE21","10.7","13.4","13.6","14.8","13.6"
"SE22","35.0","38.9","43.8","45.9","38.2"
"SE23","38.6","39.2","49.7","54.0","52.3"
"SE31","7.9","6.7","8.7","10.6","12.1"
"SE32","8.2","6.4","6.1","8.6","8.7"
"SE33","8.4","8.1","9.0","10.3","8.8"
"IS00","9.7","9.1","9.9","10.9","10.7"
"NO06","9.0","9.2","9.8","10.2","8.8"
"NO08","65.9","71.4","78.7","78.5","79.5"
"NO09","9.4","10.3","9.9","11.8","10.3"
"NO0A","17.8","18.1","18.0","22.7","20.6"
"CH01","25.5","21.9","21.4","23.8","26.0"
"CH02","34.2","32.1","33.4","29.9","30.8"
"CH03","22.5","22.1","19.0","18.9","21.1"
"CH04","57.8","56.6","60.2","62.2","61.2"
"CH05","17.6","15.6","15.0","16.8","17.8"
"CH06","15.9","13.6","15.0","14.7","16.2"
"CH07","4.3","5.1","6.1","6.6","5.3"
"RS11","52.8","68.6","67.0","69.6","69.6"
"RS12","19.5","22.3","22.0","30.0","33.0"
"RS21","11.5","11.9","11.4","10.6","11.0"
"RS22","6.6","6.6","9.5","11.9","12.3"
"TR10","113.8","125.2","149.7","163.9","165.3"
"TR21","4.1","5.8","3.8","4.2","3.8"
"TR22","1.6","1.5","1.5","2.4","6.2"
"TR31","16.9","12.6","17.6","22.5","31.9"
"TR32","5.8","5.7","7.5","6.1","6.6"
"TR33","3.4","1.1","2.8","1.2","1.9"
"TR41","9.0","8.7","14.0","14.0","14.8"
"TR42","10.0","10.6","8.6","11.2","14.5"
"TR51","36.9","38.6","37.9","45.4","52.1"
"TR52","2.3","2.4","3.1","3.1","3.4"
"TR61","7.3","8.4","6.6","9.0","12.7"
"TR62","5.0","4.5","5.9","5.1","6.3"
"TR63","1.4","2.1","2.8","3.4","2.5"
"TR72","1.9","2.9","2.1","2.8","3.5"
"TR81","1.8","1.5","2.0","1.6","2.6"
"TR83","3.0","3.2","2.5","3.0","4.9"
"TR90","4.3","2.0","1.8","4.0","4.5"
"TRC1","3.5","2.6","2.3","2.3","5.2"
"TRC2","2.8","2.4","3.6","2.4","1.9"
