"region_id","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"BE10","61504.0","62932.0","63730.0","65107.0","66071.0","67295.0","67784.0","68543.0","69685.0","70883.0"
"BE21","124286.0","125990.0","128200.0","130096.0","131972.0","132887.0","133664.0","132955.0","131572.0","129644.0"
"BE22","64288.0","65253.0","66525.0","67443.0","67996.0","68451.0","68462.0","68044.0","67030.0","65672.0"
"BE23","99717.0","101293.0","102824.0","104394.0","105962.0","107731.0","108517.0","108800.0","108629.0","107739.0"
"BE24","77158.0","78451.0","79406.0","80100.0","81368.0","82503.0","82849.0","82830.0","82466.0","81576.0"
"BE25","83041.0","83819.0","84935.0","86183.0","87408.0","89053.0","90065.0","89965.0","89178.0","87535.0"
"BE31","26668.0","27165.0","27490.0","27881.0","28193.0","28417.0","28577.0","28610.0","28577.0","28349.0"
"BE32","91189.0","91776.0","92108.0","92183.0","92251.0","92307.0","92247.0","91917.0","91613.0","90939.0"
"BE33","74253.0","75008.0","75734.0","75694.0","76119.0","76814.0","76966.0","76849.0","76546.0","75634.0"
"BE34","17965.0","18342.0","18833.0","19022.0","19306.0","19601.0","19995.0","19963.0","19970.0","19754.0"
"BE35","32935.0","33446.0","33905.0","34234.0","34681.0","35081.0","35094.0","34854.0","34787.0","34298.0"
"BG31","58229.0","56774.0","55529.0","54903.0","54494.0","53207.0","51880.0","49563.0","48514.0","49061.0"
"BG32","60673.0","58509.0","56875.0","56690.0","56383.0","55658.0","54880.0","52679.0","51318.0","51422.0"
"BG33","63348.0","62128.0","61323.0","61447.0","61158.0","60339.0","59172.0","57431.0","56137.0","57428.0"
"BG34","74859.0","73691.0","72151.0","71816.0","70945.0","69653.0","68226.0","65947.0","63974.0","64905.0"
"BG41","140517.0","138676.0","136857.0","135460.0","134278.0","132593.0","129945.0","126753.0","126556.0","129044.0"
"BG42","108969.0","107878.0","106765.0","105211.0","103137.0","100349.0","98565.0","95062.0","93173.0","94121.0"
"CZ01","73834.0","70537.0","68551.0","68039.0","70317.0","74341.0","73739.0","75140.0","78193.0","77978.0"
"CZ02","80480.0","77320.0","74662.0","73611.0","75301.0","79419.0","81566.0","83580.0","86702.0","87283.0"
"CZ03","81762.0","78233.0","75385.0","73163.0","74038.0","76533.0","77361.0","78400.0","80348.0","79993.0"
"CZ04","72910.0","69806.0","66981.0","65167.0","66483.0","69511.0","70677.0","72160.0","73898.0","72875.0"
"CZ05","96862.0","92415.0","88554.0","86413.0","87677.0","91014.0","93054.0","94191.0","96198.0","95669.0"
"CZ06","110567.0","106508.0","103217.0","100591.0","101622.0","104734.0","106448.0","107367.0","109239.0","108686.0"
"CZ07","81981.0","79271.0","76890.0","74967.0","75820.0","77826.0","78862.0","79058.0","79777.0","78551.0"
"CZ08","81718.0","79349.0","77182.0","75872.0","76949.0","80123.0","82210.0","83127.0","83723.0","82012.0"
"DK01","99485.0","101659.0","103362.0","105692.0","109749.0","114132.0","118308.0","122988.0","125993.0","125427.0"
"DK02","56276.0","56796.0","57368.0","58034.0","59600.0","61347.0","63441.0","66161.0","67643.0","67201.0"
"DK03","80622.0","80845.0","80996.0","81961.0","83691.0","85799.0","87743.0","90331.0","91522.0","90271.0"
"DK04","80525.0","80912.0","81107.0","82127.0","83685.0","86104.0","88280.0","91272.0","92583.0","91799.0"
"DK05","38873.0","39262.0","39377.0","39799.0","40269.0","41156.0","41748.0","42587.0","42818.0","42160.0"
"DE11","273882.0","284646.0","293621.0","303596.0","313802.0","322170.0","327067.0","330180.0","327663.0","326379.0"
"DE12","191035.0","198554.0","205025.0","211441.0","218391.0","223834.0","226291.0","227513.0","227644.0","225560.0"
"DE13","156832.0","162836.0","168425.0","173925.0","179116.0","182906.0","185211.0","186361.0","185795.0","184013.0"
"DE14","126737.0","131804.0","135956.0","140159.0","144795.0","148071.0","150181.0","151740.0","151932.0","150421.0"
"DE21","289854.0","302104.0","314923.0","326010.0","339051.0","351302.0","360818.0","367306.0","370173.0","371411.0"
"DE22","89894.0","93646.0","96871.0","99533.0","102412.0","103688.0","104256.0","104287.0","102526.0","101612.0"
"DE23","80292.0","83425.0","86441.0","88905.0","91420.0","93291.0","93770.0","94133.0","92413.0","91418.0"
"DE24","80792.0","83845.0","86844.0","88993.0","91123.0","92471.0","92676.0","92107.0","90616.0","89636.0"
"DE25","121055.0","125373.0","129246.0","133187.0","137302.0","140606.0","142471.0","143244.0","143960.0","143003.0"
"DE26","98155.0","101849.0","104955.0","108254.0","111203.0","112855.0","113197.0","112942.0","110712.0","108791.0"
"DE27","127621.0","132955.0","137710.0","142428.0","147195.0","151107.0","153803.0","155556.0","154251.0","153972.0"
"DE30","215911.0","223288.0","232273.0","242929.0","254720.0","262524.0","266889.0","267422.0","261135.0","255555.0"
"DE40","209224.0","214650.0","221998.0","229965.0","237367.0","239654.0","239445.0","235235.0","227126.0","217615.0"
"DE50","44289.0","45412.0","46547.0","47715.0","48888.0","49771.0","50682.0","50947.0","51619.0","51582.0"
"DE60","104226.0","108632.0","112527.0","116917.0","121805.0","126531.0","129874.0","133562.0","132412.0","133878.0"
"DE71","261890.0","271282.0","279837.0","288858.0","300245.0","309970.0","317704.0","323415.0","323081.0","323302.0"
