"region_id","2020","2021","2022","2023","2024"
"LT02","12.1","17.6","21.4","21.6","25.5"
"LU00","11.8","15.0","17.7","18.4","17.5"
"HU11","85.3","93.5","98.7","92.9","95.3"
"HU12","26.3","33.4","34.7","36.4","36.1"
"HU21","8.9","12.0","11.9","11.3","13.5"
"HU22","6.0","5.2","4.5","7.6","7.9"
"HU23","4.2","4.8","4.8","6.1","5.7"
"HU31","8.4","7.8","6.2","7.6","9.0"
"HU32","7.6","9.5","11.0","13.6","12.6"
"HU33","7.0","10.0","11.6","9.8","9.0"
"MT00","9.3","10.2","12.3","13.9","13.8"
"NL11","11.1","11.9","11.7","12.8","12.4"
"NL12","5.4","8.0","7.6","8.1","8.3"
"NL13","5.4","6.3","7.5","9.7","8.1"
"NL21","15.3","18.7","22.6","25.7","26.3"
"NL22","36.2","44.1","46.8","48.0","49.1"
"NL23","10.1","17.0","16.9","14.7","14.7"
"NL32","75.4","104.5","109.6","110.0","105.5"
"NL34","2.4","4.6","3.7","4.3","4.2"
"NL41","41.9","63.3","60.7","59.1","62.2"
"NL42","11.9","18.2","16.5","15.1","18.5"
"AT12","19.9","27.3","25.3","32.0","34.1"
"AT13","53.2","56.9","68.4","67.4","64.0"
"AT21","3.1","5.4","7.2","5.7","5.4"
"AT22","13.6","12.7","16.9","14.8","17.7"
"AT31","18.1","17.3","20.3","22.6","17.9"
"AT32","6.2","6.1","6.1","8.0","7.7"
"AT33","8.4","7.7","8.2","6.8","9.6"
"PL21","57.2","71.6","64.9","87.7","83.9"
"PL22","51.8","62.4","59.4","66.5","82.0"
"PL41","27.3","32.9","30.5","33.3","39.0"
"PL42","10.7","13.2","14.9","17.9","23.0"
"PL51","53.2","60.3","60.3","67.2","70.4"
"PL61","18.3","15.3","16.5","25.8","26.8"
"PL63","30.0","28.7","35.1","46.5","52.2"
"PL71","27.2","29.4","33.1","34.9","32.5"
"PL81","16.1","13.4","12.3","17.1","19.7"
"PL82","13.8","14.2","16.6","17.7","11.1"
"PL91","123.8","129.1","124.0","149.5","175.2"
"PT11","44.5","45.9","47.3","47.2","57.8"
"PT19","18.9","20.8","17.9","18.4","19.6"
"PT1A","52.3","68.0","80.6","79.3","85.1"
"PT1B","14.8","16.0","23.3","21.0","23.1"
"PT1D","5.5","6.8","9.6","9.9","9.8"
"RO11","17.8","20.4","18.5","19.3","24.2"
"RO12","14.9","13.6","14.0","11.7","19.9"
"RO21","20.6","21.9","17.2","16.7","15.9"
"RO31","9.9","10.8","11.1","9.7","11.6"
"RO32","107.4","114.3","126.8","107.1","102.7"
"RO42","8.1","9.4","7.9","9.2","14.9"
"SI03","13.5","16.9","15.4","12.8","14.3"
"SI04","27.8","29.9","29.8","25.6","28.5"
"SK01","35.0","42.2","39.6","40.4","52.9"
"SK02","17.4","17.6","22.0","20.3","21.2"
"SK03","16.0","15.5","16.2","15.8","14.8"
"SK04","25.2","27.1","28.2","25.4","29.6"
"FI19","24.8","23.1","26.0","28.2","29.6"
"FI1B","74.3","79.3","83.9","81.2","79.7"
"FI1C","20.0","16.5","16.1","17.1","17.4"
"FI1D","20.0","17.4","17.4","18.0","16.5"
"SE11","120.0","132.5","134.0","129.5","132.1"
"SE12","34.9","35.0","42.1","43.6","41.7"
"SE21","9.2","10.3","10.4","12.6","11.9"
"SE22","31.3","34.3","38.3","43.1","38.9"
"SE23","41.9","43.4","56.6","58.3","59.7"
"SE31","7.2","5.7","8.0","10.4","12.9"
"SE32","6.9","5.8","5.4","8.3","8.0"
"SE33","7.7","7.4","10.1","11.9","9.9"
"IS00","10.4","9.1","10.2","11.3","11.8"
"NO06","11.0","11.2","11.9","12.3","11.0"
"NO08","62.4","68.1","75.3","79.4","76.4"
"NO09","8.7","9.8","10.0","10.7","8.7"
"NO0A","19.1","20.8","19.6","21.2","18.9"
"CH01","28.7","24.5","27.3","29.6","30.9"
"CH02","36.0","33.6","34.6","30.0","33.9"
"CH03","26.0","27.9","23.8","25.3","27.6"
"CH04","57.7","58.0","63.0","65.5","65.1"
"CH05","17.1","15.6","15.2","16.6","17.4"
"CH06","16.5","14.6","16.8","15.8","16.7"
"CH07","4.0","5.1","6.7","7.2","5.7"
"RS11","52.4","71.2","71.7","73.2","74.3"
"RS12","19.5","21.9","21.2","27.5","30.3"
"RS21","11.2","11.5","10.9","9.5","10.9"
"RS22","5.9","5.8","8.1","11.0","11.3"
"TR10","109.3","122.5","145.0","158.4","156.4"
"TR21","2.8","4.3","3.8","4.0","4.0"
"TR22","1.6","1.6","1.6","2.1","5.6"
"TR31","16.7","12.1","15.8","20.0","29.9"
"TR32","5.5","5.3","7.2","5.6","6.5"
"TR33","3.0","1.1","2.8","1.2","1.8"
"TR41","9.0","7.8","13.3","12.9","13.5"
"TR42","10.7","10.2","9.8","11.1","15.7"
"TR51","39.6","44.0","42.9","48.5","55.4"
"TR52","2.4","2.9","3.1","3.1","3.7"
"TR61","7.5","8.1","7.2","8.9","11.6"
"TR62","4.7","4.5","5.6","4.9","6.6"
"TR63","1.4","2.1","2.9","3.6","2.3"
"TR72","1.6","2.9","2.5","3.1","3.6"
"TR81","1.7","1.5","1.5","0.8","2.0"
"TR83","3.7","3.0","2.3","3.1","4.3"
"TR90","4.4","2.2","2.4","3.9","4.5"
"TRC1","3.4","3.3","2.5","2.4","4.4"
