"region_id","2020","2021","2022","2023","2024"
"CH03","9.8","7.9","7.1","7.8","8.4"
"CH04","10.8","8.3","8.7","8.9","7.7"
"CH05","24.9","18.1","17.9","19.6","21.5"
"CH06","16.7","14.8","13.5","13.6","13.6"
"CH07","2.4","1.9","2.0","2.3","1.9"
"RS11","31.6","31.7","30.1","30.7","27.6"
"RS12","114.1","107.3","97.4","94.7","95.4"
"RS21","209.2","186.6","177.0","177.5","178.7"
"RS22","85.7","87.5","107.9","94.1","90.4"
"TR10","48.7","27.9","39.0","35.9","46.2"
"TR21","115.9","124.2","128.8","108.9","92.7"
"TR22","161.3","171.1","161.5","178.4","195.0"
"TR31","126.5","143.3","131.1","113.2","134.0"
"TR32","265.8","272.2","270.2","242.8","240.0"
"TR33","371.0","394.7","395.7","395.1","352.5"
"TR41","151.2","154.2","123.7","133.4","154.0"
"TR42","171.6","197.3","188.2","181.2","167.9"
"TR51","62.7","80.9","69.4","87.9","104.0"
"TR52","207.0","224.0","220.0","206.7","171.2"
"TR61","238.1","256.9","234.7","237.5","255.1"
"TR62","260.2","256.9","245.0","247.0","264.9"
"TR63","168.2","192.0","189.6","149.2","173.9"
"TR71","136.0","153.3","151.8","141.0","164.8"
"TR72","167.5","161.9","180.9","206.4","215.9"
"TR81","104.1","102.5","96.2","95.0","104.7"
"TR82","116.6","113.6","111.3","120.7","135.0"
"TR83","371.7","413.1","378.8","362.3","346.5"
"TR90","409.0","428.2","422.4","391.3","399.5"
"TRA1","116.5","114.2","131.6","137.0","123.8"
"TRA2","150.4","168.7","152.9","150.8","165.2"
"TRB1","159.1","171.3","167.9","165.4","171.9"
"TRB2","210.1","207.1","194.3","153.8","143.4"
"TRC1","149.9","164.7","133.3","96.0","115.3"
"TRC2","264.2","264.7","271.0","273.1","275.6"
"TRC3","68.7","66.6","103.2","97.9","100.6"
