"region_id","2020","2021","2022","2023","2024"
"ITF6","7.3","8.2","10.6","15.6","9.8"
"ITG1","27.9","29.1","34.4","36.5","35.1"
"ITG2","9.4","11.3","10.5","16.5","12.1"
"ITH1","5.4","4.3","4.8","4.3","5.7"
"ITH2","8.5","8.7","9.0","10.0","9.8"
"ITH3","53.3","64.8","69.7","70.4","74.8"
"ITH4","17.7","15.4","15.0","17.8","17.0"
"ITH5","71.0","69.3","72.1","69.0","73.4"
"ITI1","57.3","57.2","60.6","57.9","60.8"
"ITI2","8.3","10.5","10.1","13.1","13.0"
"ITI3","15.4","16.9","14.2","15.2","13.5"
"ITI4","177.7","185.2","186.7","196.1","200.8"
"CY00","14.1","17.2","21.8","29.3","26.5"
"LV00","35.3","38.7","46.9","46.3","48.7"
"LT01","30.6","38.0","40.5","44.7","51.8"
"LT02","14.1","20.7","25.2","26.3","28.6"
"LU00","12.4","15.3","18.6","18.9","17.7"
"HU11","108.8","118.5","121.1","110.0","120.1"
"HU12","45.9","53.7","55.1","57.7","57.8"
"HU21","27.5","26.7","27.2","28.9","35.1"
"HU22","18.2","19.3","19.5","20.0","19.4"
"HU23","12.7","11.4","11.1","10.7","12.2"
"HU31","24.1","23.3","21.4","22.9","24.2"
"HU32","22.8","26.9","29.7","29.3","30.2"
"HU33","12.4","14.4","14.8","13.3","14.8"
"MT00","15.4","14.9","17.5","19.5","19.7"
"NL11","12.4","12.8","12.6","14.8","13.7"
"NL12","5.9","8.5","8.2","9.0","9.3"
"NL13","6.6","7.6","9.5","10.6","9.8"
"NL21","21.0","25.6","28.5","33.5","33.4"
"NL22","43.0","49.8","52.1","55.0","55.7"
"NL23","10.8","18.8","18.9","15.2","15.5"
"NL32","84.3","111.9","117.3","118.6","112.6"
"NL34","2.7","5.3","3.9","5.1","5.2"
"NL41","54.9","80.4","79.9","77.9","79.7"
"NL42","14.3","20.5","19.5","18.8","22.4"
"AT11","3.3","3.8","5.0","5.4","5.8"
"AT12","24.0","33.7","35.2","41.0","42.6"
"AT13","61.8","68.6","78.0","75.8","73.3"
"AT21","11.6","13.6","17.4","14.7","15.6"
"AT22","22.8","21.3","29.5","29.3","31.2"
"AT31","25.7","25.9","28.3","28.4","25.5"
"AT32","7.9","7.9","8.3","11.2","10.3"
"AT33","13.6","14.2","15.0","13.3","20.5"
"AT34","4.3","6.0","6.7","7.0","5.9"
"PL21","67.1","79.4","72.7","95.9","96.1"
"PL22","58.6","69.1","65.2","74.3","93.0"
"PL41","33.7","37.9","35.6","42.0","46.9"
"PL42","12.6","16.3","19.5","23.0","26.7"
"PL51","69.3","71.2","73.6","75.7","81.3"
"PL61","23.0","23.2","23.1","32.6","35.5"
"PL63","43.8","43.8","48.8","70.6","75.0"
"PL71","44.5","44.1","47.1","46.0","42.4"
"PL81","18.0","15.5","13.7","20.1","23.4"
"PL82","18.1","17.3","20.2","21.7","16.6"
"PL91","146.3","148.8","150.8","175.4","196.6"
"PL92","16.6","21.5","19.6","18.3","16.7"
"PT11","53.5","55.0","58.3","60.9","71.3"
"PT19","25.8","26.6","22.7","24.7","25.1"
