"region_id","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"BE10","87481.0","87846.0","88087.0","88702.0","89895.0","90646.0","92149.0","91693.0","92684.0","92275.0"
"BE21","119785.0","116475.0","113884.0","113284.0","114327.0","116882.0","120076.0","122783.0","125555.0","127148.0"
"BE22","56972.0","55286.0","54663.0","54810.0","55584.0","56858.0","58396.0","59618.0","60502.0","60622.0"
"BE23","101304.0","99045.0","97497.0","96538.0","97847.0","99501.0","101510.0","102821.0","104524.0","104305.0"
"BE24","76225.0","74618.0","73652.0","73506.0","73966.0","75270.0","76953.0","78231.0","79392.0","79828.0"
"BE25","75152.0","72587.0","70536.0","69590.0","69605.0","70046.0","71410.0","72598.0","73638.0","74184.0"
"BE31","27507.0","27333.0","26732.0","26258.0","25937.0","25927.0","26051.0","26128.0","26356.0","26550.0"
"BE32","94170.0","92506.0","89921.0","87704.0","86009.0","85321.0","85753.0","86493.0","87121.0","86867.0"
"BE33","73788.0","72480.0","71268.0","69847.0","68711.0","68718.0","69390.0","69792.0","71104.0","71811.0"
"BE34","19598.0","19516.0","19080.0","18784.0","18476.0","18469.0","18530.0","18871.0","19135.0","19281.0"
"BE35","33173.0","32613.0","31879.0","31286.0","31017.0","30986.0","31397.0","31781.0","32217.0","32566.0"
"BG31","54637.0","53174.0","51778.0","50531.0","48762.0","46354.0","44876.0","42397.0","40619.0","39363.0"
"BG32","55263.0","54883.0","54455.0","54189.0","53256.0","50441.0","48711.0","46286.0","44449.0","43333.0"
"BG33","68605.0","68501.0","68455.0","68616.0","67656.0","64527.0","62994.0","60237.0","58249.0","57670.0"
"BG34","73500.0","73871.0","74431.0","75072.0","74208.0","71263.0","70149.0","67499.0","65731.0","65239.0"
"BG41","159142.0","161848.0","165691.0","169699.0","171025.0","168000.0","165609.0","161336.0","158285.0","156150.0"
"BG42","98355.0","97753.0","97704.0","98370.0","97852.0","95751.0","95401.0","93013.0","91478.0","90314.0"
"CZ01","102124.0","108742.0","114959.0","120690.0","124393.0","126122.0","115056.0","112698.0","115795.0","114305.0"
"CZ02","110623.0","117883.0","123572.0","128138.0","130269.0","129443.0","122807.0","118590.0","117711.0","113870.0"
"CZ03","95265.0","99887.0","103856.0","105881.0","105855.0","104144.0","98011.0","94115.0","94367.0","91944.0"
"CZ04","91370.0","95255.0","97726.0","98055.0","96712.0","93885.0","86081.0","81524.0","80208.0","77084.0"
"CZ05","119247.0","124812.0","129277.0","131634.0","131214.0","128115.0","120052.0","113810.0","112148.0","107885.0"
"CZ06","130398.0","136953.0","142219.0","145559.0","145643.0","143519.0","136751.0","131837.0","131234.0","128611.0"
"CZ07","94883.0","99702.0","103126.0","104627.0","104186.0","101664.0","95493.0","91166.0","88766.0","85225.0"
"CZ08","94819.0","97707.0","99603.0","100312.0","99131.0","96554.0","91223.0","86741.0","84324.0","81490.0"
"DK01","126857.0","129404.0","128334.0","126069.0","124942.0","122218.0","119487.0","117611.0","117741.0","116777.0"
"DK02","58462.0","58638.0","57124.0","54919.0","53408.0","51628.0","49574.0","48109.0","47891.0","47252.0"
"DK03","80599.0","80786.0","79291.0","76885.0","75544.0","73895.0","71780.0","70167.0","69947.0","68383.0"
"DK04","86870.0","87687.0","86509.0","84619.0","83394.0","81688.0","79321.0","77842.0","77374.0","76115.0"
"DK05","36816.0","37005.0","36613.0","35763.0","35277.0","34730.0","33658.0","32816.0","32560.0","31787.0"
"DE11","269293.0","262221.0","255419.0","254090.0","254958.0","256411.0","261613.0","264440.0","268131.0","272177.0"
"DE12","174663.0","169189.0","164278.0","162604.0","163895.0","165287.0","169201.0","172804.0","179097.0","182440.0"
"DE13","136797.0","132376.0","128784.0","127894.0","128821.0","129667.0","132913.0","135610.0","140077.0","143753.0"
"DE14","116390.0","112932.0","109093.0","107285.0","107549.0","108146.0","110167.0","112389.0","116556.0","119129.0"
"DE21","312637.0","305066.0","298940.0","298002.0","301865.0","305423.0","310378.0","313487.0","321267.0","323763.0"
