"region_id","2020","2021","2022","2023","2024"
"FRJ1","169.4","167.3","173.6","167.3","174.6"
"FRJ2","217.3","189.1","216.8","207.6","184.2"
"FRK1","95.9","87.7","95.1","98.0","89.8"
"FRK2","398.6","409.8","422.3","426.8","427.1"
"FRL0","322.7","290.9","304.8","319.2","314.6"
"FRM0","21.4","15.5","21.2","28.9","19.5"
"FRY1","14.1","19.1","16.6","15.7","16.5"
"FRY2","18.9","18.5","20.9","22.5","19.2"
"FRY3","7.8","8.3","7.3","8.3","8.0"
"FRY4","43.2","45.4","40.8","48.2","49.0"
"HR02","29.6","38.0","34.5","29.0","32.3"
"HR03","30.6","29.7","32.2","36.5","37.2"
"HR05","33.1","26.6","25.8","25.8","30.6"
"HR06","23.5","24.0","27.3","26.9","26.7"
"ITC1","151.3","154.1","155.8","151.0","148.7"
"ITC2","5.4","5.1","5.2","5.7","6.1"
"ITC3","55.1","50.9","46.7","54.3","52.4"
"ITC4","338.2","352.8","347.2","354.6","356.8"
"ITF1","32.9","40.4","41.7","39.3","42.1"
"ITF2","9.4","9.8","9.2","10.2","10.2"
"ITF3","105.6","110.3","123.5","129.4","114.3"
"ITF4","99.9","106.6","106.1","110.9","114.3"
"ITF5","16.1","16.4","17.7","18.8","18.2"
"ITF6","39.6","42.3","41.5","47.0","41.2"
"ITG1","117.4","121.8","130.2","133.7","148.0"
"ITG2","57.7","59.8","61.4","61.8","63.6"
"ITH1","24.1","24.6","23.4","26.5","26.2"
"ITH2","27.1","25.8","25.7","26.6","26.0"
"ITH3","170.6","156.5","150.9","155.1","173.2"
"ITH4","43.6","43.3","45.4","43.8","48.6"
"ITH5","167.5","163.8","159.0","160.7","154.2"
"ITI1","129.2","126.4","131.9","132.2","138.2"
"ITI2","29.7","30.7","27.1","25.3","26.6"
"ITI3","47.6","45.8","45.5","49.0","54.5"
"ITI4","190.9","193.8","184.1","191.5","205.9"
"CY00","22.6","23.3","25.6","27.2","27.9"
"LV00","56.7","58.3","59.8","64.6","71.6"
"LT01","26.2","30.4","31.3","30.9","30.5"
"LT02","69.3","68.9","77.9","78.8","80.9"
"LU00","27.9","32.1","34.5","34.3","33.8"
"HU11","59.5","54.7","46.1","52.9","60.1"
"HU12","33.2","37.4","34.4","34.7","44.4"
"HU21","30.4","30.5","32.6","31.3","33.5"
"HU22","34.8","29.8","33.4","36.3","32.7"
"HU23","31.3","34.9","31.7","31.2","30.6"
"HU31","39.0","31.5","32.8","33.7","31.6"
"HU32","46.9","49.5","53.9","49.7","51.8"
"HU33","44.2","47.5","45.5","41.2","51.2"
"MT00","24.9","27.2","27.9","30.4","32.6"
"NL11","54.4","67.4","69.6","69.2","72.2"
"NL12","53.7","71.1","64.1","66.3","67.3"
"NL13","45.8","51.3","54.4","50.1","48.4"
"NL21","102.0","116.0","121.6","123.8","122.2"
"NL22","179.0","203.4","218.9","226.2","231.1"
"NL23","29.4","36.7","36.3","40.0","37.1"
"NL32","210.3","233.0","233.3","242.5","247.1"
"NL34","31.4","36.0","32.0","31.9","38.5"
"NL41","200.5","212.2","226.4","233.1","235.8"
"NL42","94.7","106.6","109.0","112.8","114.0"
"AT11","13.4","15.1","14.3","14.0","14.6"
"AT12","85.9","89.1","88.1","87.5","87.8"
"AT13","92.3","99.0","111.7","109.5","104.5"
"AT21","30.2","31.9","32.9","34.0","35.0"
"AT22","70.1","73.1","69.1","67.1","66.2"
"AT31","76.7","76.2","81.1","84.0","88.6"
"AT32","28.8","28.4","27.0","29.4","31.8"
"AT33","45.6","44.8","49.8","48.3","49.8"
"AT34","22.0","22.1","21.2","21.3","22.3"
"PL21","94.1","108.0","107.5","104.4","114.0"
"PL22","131.3","138.4","139.2","139.4","136.1"
"PL41","65.0","73.9","78.7","75.7","85.9"
"PL42","48.3","53.4","51.3","54.9","53.3"
"PL43","25.5","25.3","25.9","27.7","25.3"
"PL51","85.0","91.5","96.9","110.4","101.7"
"PL52","25.7","25.2","27.8","28.7","27.7"
"PL61","51.8","65.7","62.8","63.1","61.4"
"PL62","35.9","35.2","37.5","41.8","37.8"
"PL63","64.1","67.0","62.0","65.2","77.0"
"PL71","53.4","64.1","75.4","79.3","80.5"
"PL72","37.5","41.0","42.1","40.5","42.5"
"PL81","61.2","66.8","71.6","69.5","67.9"
"PL82","65.3","61.3","65.3","64.2","62.0"
"PL84","35.2","32.1","33.5","32.9","34.6"
"PL91","101.5","115.7","120.7","115.3","109.2"
"PL92","60.7","68.1","65.5","63.4","60.6"
"PT11","145.6","151.9","164.3","162.4","165.3"
"PT15","18.9","19.0","18.6","19.4","19.3"
"PT19","85.6","85.3","90.4","93.3","88.0"
"PT1A","104.7","110.4","96.9","103.4","100.4"
"PT1B","37.4","40.5","35.7","35.5","37.0"
"PT1C","23.0","25.2","25.9","24.6","21.9"
"PT1D","32.7","31.5","38.1","38.0","37.3"
"PT20","12.1","12.4","13.9","13.4","14.2"
"PT30","11.9","13.2","11.8","12.0","12.4"
"RO11","68.8","65.4","63.1","61.1","65.6"
"RO12","50.5","54.2","54.3","50.3","52.8"
"RO21","59.7","65.1","67.7","56.2","66.9"
"RO22","48.8","45.3","45.9","42.8","48.1"
"RO31","49.5","53.0","50.2","49.9","49.8"
"RO32","84.6","84.5","97.1","82.1","83.3"
"RO41","35.2","38.2","37.2","39.0","39.5"
"RO42","26.9","29.5","33.6","34.1","33.7"
"SI03","36.3","43.7","42.9","42.8","44.5"
"SI04","36.0","36.9","37.4","36.0","37.2"
"SK01","22.9","23.2","27.4","26.1","34.7"
"SK02","55.7","60.1","58.9","59.7","54.2"
"SK03","50.4","54.7","52.4","53.0","51.7"
"SK04","62.1","57.1","56.0","63.7","58.3"
"FI19","103.0","101.6","107.0","112.2","114.2"
"FI1B","110.5","114.2","112.3","113.1","121.9"
"FI1C","88.4","89.3","86.8","84.4","92.8"
"FI1D","106.9","102.8","106.6","106.2","109.7"
"SE11","142.8","137.2","140.6","141.3","140.6"
"SE12","135.1","133.7","133.4","137.8","141.6"
"SE21","70.1","67.8","67.8","70.0","71.8"
"SE22","107.5","106.4","112.9","115.9","119.3"
"SE23","158.2","156.6","165.4","162.4","147.5"
