"region_id","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"DED4","3.1","0.7","1.8","1.8","-0.1","0.2","-5.2","3.1","1.6","0.3"
"DED5","4.1","1.2","2.8","3.4","0.7","2.9","-3.1","3.4","1.6","0.2"
"DEE0","1.1","0.1","1.6","1.2","-0.3","1.5","-2.8","1.8","2.1","-0.8"
"DEF0","1.8","0.5","2.3","3.0","0.4","2.2","-2.2","0.1","2.2","-0.6"
"DEG0","3.7","0.5","1.2","2.1","-0.3","-0.2","-3.6","2.6","2.1","0.6"
"EE00","3.2","1.6","2.8","6.5","4.1","3.1","-2.7","6.5","0.6","-3.2"
"IE04","9.2","-0.9","2.3","0.9","5.5","2.8","13.9","13.0","7.4","2.8"
"IE05","8.5","69.5","-4.6","8.9","5.1","6.2","10.9","21.4","11.3","-11.0"
"IE06","8.6","6.4","4.9","8.0","12.6","5.2","5.2","13.5","9.1","-3.1"
"EL30","0.6","0.2","-0.3","2.7","1.6","2.8","-7.9","8.6","5.5","2.9"
"EL41","0.5","-1.4","-1.2","0.5","1.2","1.9","-10.8","5.7","4.9","2.3"
"EL42","-0.2","-1.7","-3.1","1.7","2.6","1.3","-23.1","13.3","8.3","3.8"
"EL43","2.7","0.1","-1.9","3.8","1.0","0.9","-15.0","10.9","9.2","1.5"
"EL51","-0.9","-0.9","1.6","0.1","1.7","-0.1","-8.1","7.9","2.4","1.6"
"EL52","-0.7","1.9","0.8","1.5","2.6","1.4","-7.8","6.6","7.6","0.7"
"EL53","-4.6","-8.8","-6.3","0.5","-0.7","-6.9","-14.3","3.9","-2.1","3.1"
"EL54","0.0","-0.5","0.6","0.3","2.0","0.5","-8.8","6.6","3.9","2.7"
"EL61","1.2","1.2","-1.4","1.0","3.2","2.6","-7.3","10.4","0.8","-0.1"
"EL62","1.9","-1.7","-0.6","1.4","1.7","0.6","-21.4","12.4","9.2","2.8"
"EL63","0.6","-0.6","-1.6","1.4","-0.4","1.4","-8.6","6.3","6.6","0.6"
"EL64","-2.8","-0.9","2.2","4.3","3.6","0.6","-3.9","6.0","-0.7","4.0"
"EL65","-0.6","1.5","1.1","3.3","0.6","1.1","-9.0","5.3","5.5","1.3"
"ES11","0.4","4.3","2.3","2.6","2.1","1.6","-8.8","5.6","5.5","2.6"
"ES12","-0.6","2.2","1.2","2.2","1.7","1.4","-10.2","5.0","4.6","3.2"
"ES13","1.1","1.9","2.1","3.2","2.3","1.4","-9.8","6.7","5.2","3.0"
"ES21","1.3","3.4","2.3","2.5","2.2","1.6","-10.1","6.0","7.1","2.6"
"ES22","1.5","3.0","2.2","3.7","1.9","2.5","-10.0","6.5","5.6","2.4"
"ES23","0.7","3.2","1.4","0.9","2.0","1.5","-8.6","4.7","5.6","4.6"
"ES24","0.7","1.4","2.3","2.6","2.7","1.2","-8.4","5.1","3.5","3.0"
"ES30","1.3","4.0","3.7","3.9","3.0","3.0","-10.1","6.0","8.8","2.7"
"ES41","-0.1","2.3","2.0","1.4","2.9","0.8","-8.5","4.6","4.0","3.3"
"ES42","-1.7","3.6","3.0","2.1","2.9","1.2","-7.8","5.3","2.6","3.6"
"ES43","-0.2","2.6","1.2","3.9","1.6","2.0","-9.2","4.0","1.6","3.0"
"ES51","1.5","4.0","2.9","2.9","2.3","2.3","-11.8","6.8","7.2","2.7"
"ES52","1.8","3.3","2.1","3.5","2.3","2.1","-10.4","7.2","6.1","2.5"
"ES53","2.8","3.8","4.0","3.1","3.1","2.0","-22.6","11.1","16.6","5.8"
"ES61","1.3","3.2","2.1","2.7","2.5","2.0","-10.7","6.1","5.4","2.6"
"ES62","2.0","7.1","3.4","3.2","-0.1","2.5","-8.9","6.8","4.2","2.3"
"ES63","-0.5","2.5","1.6","2.4","2.2","1.1","-8.8","3.4","3.2","1.8"
"ES64","1.3","2.7","2.2","2.4","2.4","1.6","-8.9","3.2","3.1","1.9"
"ES70","0.4","2.5","2.3","3.8","2.4","1.7","-18.7","8.4","11.8","4.5"
"ESZZ","-2.6","3.9","-6.6","-0.8","1.4","-0.2","0.3","0.3","0.6","-0.6"
