"cod_tara","an","valoare","indicator"
"SE",2012,27.8,"abandon_scolar_timpuriu"
"SE",2013,27,"abandon_scolar_timpuriu"
"SE",2014,26.5,"abandon_scolar_timpuriu"
"SE",2015,27,"abandon_scolar_timpuriu"
"SE",2016,27.3,"abandon_scolar_timpuriu"
"SE",2017,28.5,"abandon_scolar_timpuriu"
"SE",2018,29.2,"abandon_scolar_timpuriu"
"SE",2019,30.5,"abandon_scolar_timpuriu"
"SE",2020,31,"abandon_scolar_timpuriu"
"SE",2021,34.9,"abandon_scolar_timpuriu"
"SE",2022,34.4,"abandon_scolar_timpuriu"
"SE",2023,31.1,"abandon_scolar_timpuriu"
"SE",2024,30,"abandon_scolar_timpuriu"
"SI",2010,22.2,"abandon_scolar_timpuriu"
"SI",2011,21.4,"abandon_scolar_timpuriu"
"SI",2012,21.5,"abandon_scolar_timpuriu"
"SI",2013,20.7,"abandon_scolar_timpuriu"
"SI",2014,22.3,"abandon_scolar_timpuriu"
"SI",2015,20.5,"abandon_scolar_timpuriu"
"SI",2016,20.7,"abandon_scolar_timpuriu"
"SI",2017,20.8,"abandon_scolar_timpuriu"
"SI",2018,21.5,"abandon_scolar_timpuriu"
"SI",2019,20.3,"abandon_scolar_timpuriu"
"SI",2020,18.8,"abandon_scolar_timpuriu"
"SI",2021,18,"abandon_scolar_timpuriu"
"SI",2022,18.3,"abandon_scolar_timpuriu"
"SI",2023,20.7,"abandon_scolar_timpuriu"
"SI",2024,21.3,"abandon_scolar_timpuriu"
"SK",2010,23.9,"abandon_scolar_timpuriu"
"SK",2011,24.4,"abandon_scolar_timpuriu"
"SK",2012,24.5,"abandon_scolar_timpuriu"
"SK",2013,25.8,"abandon_scolar_timpuriu"
"SK",2014,24.7,"abandon_scolar_timpuriu"
"SK",2015,24.1,"abandon_scolar_timpuriu"
"SK",2016,25.5,"abandon_scolar_timpuriu"
"SK",2017,26.9,"abandon_scolar_timpuriu"
"SK",2018,28.7,"abandon_scolar_timpuriu"
"SK",2019,28.5,"abandon_scolar_timpuriu"
"SK",2020,27.6,"abandon_scolar_timpuriu"
"SK",2021,29.7,"abandon_scolar_timpuriu"
"SK",2022,28.7,"abandon_scolar_timpuriu"
"SK",2023,28.6,"abandon_scolar_timpuriu"
"SK",2024,28.1,"abandon_scolar_timpuriu"
