mean,sd,min,max,cv,n,region_id,indicator
1208782,49855.40331799553,1160080,1329120,0.0412443296789624,10,RO12,pop_tot_total
1932733,65129.97638056791,1794560,1988210,0.03369838274638448,10,RO21,pop_tot_total
1238334,59361.42391224194,1125470,1289450,0.04793652109385831,10,RO22,pop_tot_total
1521243,83991.96245276488,1388770,1618240,0.055212719107180695,10,RO31,pop_tot_total
950819,116334.17444299562,838820,1210250,0.12235154581786399,10,RO32,pop_tot_total
1039672,72337.31506706003,932110,1111090,0.0695770541738741,10,RO41,pop_tot_total
912172,101245.56745304403,802660,1113300,0.11099394352495366,10,RO42,pop_tot_total
495803,15596.409166500118,480480,528540,0.03145686727692273,10,SI03,pop_tot_total
535184,11481.517708425525,516210,548640,0.021453402396980337,10,SI04,pop_tot_total
266678,28434.19373453964,236870,323450,0.10662369499748625,10,SK01,pop_tot_total
968777,137260.5314356607,801110,1205860,0.14168434163451515,10,SK02,pop_tot_total
782796,96538.35382893163,659170,943000,0.1233250474311719,10,SK03,pop_tot_total
1033972,99990.85133706538,901220,1200140,0.09670556972245417,10,SK04,pop_tot_total
834194,28331.64198873369,803940,876840,0.033962893510063236,10,FI19,pop_tot_total
991384,41299.7366685175,943090,1050510,0.04165866774985021,10,FI1B,pop_tot_total
633293,30682.17689292741,595540,677460,0.04844862787513428,10,FI1C,pop_tot_total
732604,44818.32715406599,687030,800870,0.0611767437170231,10,FI1D,pop_tot_total
13222,1179.583730719349,11890,15180,0.08921371431851073,10,FI20,pop_tot_total
1312196,61327.3207560147,1245550,1416370,0.04673640275996475,10,SE11,pop_tot_total
1114536,44052.555531874525,1072580,1196850,0.03952546668019205,10,SE12,pop_tot_total
513614,33398.68700014019,483000,572400,0.06502682364604584,10,SE21,pop_tot_total
918509,42032.17033812712,877990,993500,0.04576130483003119,10,SE22,pop_tot_total
1225039,74671.6135935649,1154030,1360860,0.060954478668487216,10,SE23,pop_tot_total
473385,43747.8774723224,428340,546590,0.09241500569794649,10,SE31,pop_tot_total
199808,20179.727891569248,181680,234290,0.10099559522926634,10,SE32,pop_tot_total
348317,24081.42993631769,328790,394430,0.06913653349195616,10,SE33,pop_tot_total
255346,4956.791524990962,248860,265120,0.019412058638047833,10,IS00,pop_tot_total
224926,7568.731289544724,211060,232480,0.033649872800586525,10,NO02,pop_tot_total
338679,2230.4132651446757,335450,341720,0.0065856261095157236,10,NO06,pop_tot_total
319571,16283.956282863885,292940,335870,0.05095567583686844,10,NO07,pop_tot_total
