"cod_tara","an","valoare","indicator"
"FI",2012,-1.4,"productivitatea_muncii"
"FI",2013,0.3,"productivitatea_muncii"
"FI",2014,0.3,"productivitatea_muncii"
"FI",2015,0.3,"productivitatea_muncii"
"FI",2016,2,"productivitatea_muncii"
"FI",2017,3.1,"productivitatea_muncii"
"FI",2018,-1.3,"productivitatea_muncii"
"FI",2019,0.5,"productivitatea_muncii"
"FI",2020,0.3,"productivitatea_muncii"
"FI",2021,0.5,"productivitatea_muncii"
"FI",2022,-1.7,"productivitatea_muncii"
"FI",2023,-1.4,"productivitatea_muncii"
"FI",2024,1.3,"productivitatea_muncii"
"FR",2010,1.4,"productivitatea_muncii"
"FR",2011,1.3,"productivitatea_muncii"
"FR",2012,0.2,"productivitatea_muncii"
"FR",2013,1.6,"productivitatea_muncii"
"FR",2014,1,"productivitatea_muncii"
"FR",2015,0.8,"productivitatea_muncii"
"FR",2016,-0.1,"productivitatea_muncii"
"FR",2017,1.9,"productivitatea_muncii"
"FR",2018,0.1,"productivitatea_muncii"
"FR",2019,0.5,"productivitatea_muncii"
"FR",2020,0.2,"productivitatea_muncii"
"FR",2021,-1.4,"productivitatea_muncii"
"FR",2022,-1.5,"productivitatea_muncii"
"FR",2023,0.4,"productivitatea_muncii"
"FR",2024,0,"productivitatea_muncii"
"HR",2010,1.8,"productivitatea_muncii"
"HR",2011,4.1,"productivitatea_muncii"
"HR",2012,-3.6,"productivitatea_muncii"
"HR",2013,3.5,"productivitatea_muncii"
"HR",2014,-2.6,"productivitatea_muncii"
"HR",2015,3.4,"productivitatea_muncii"
"HR",2016,3.2,"productivitatea_muncii"
"HR",2017,0.9,"productivitatea_muncii"
"HR",2018,2.8,"productivitatea_muncii"
"HR",2019,1.6,"productivitatea_muncii"
"HR",2020,-6.2,"productivitatea_muncii"
"HR",2021,11.1,"productivitatea_muncii"
"HR",2022,6,"productivitatea_muncii"
"HR",2023,1.4,"productivitatea_muncii"
"HR",2024,-0.7,"productivitatea_muncii"
"HU",2010,1.4,"productivitatea_muncii"
"HU",2011,2.7,"productivitatea_muncii"
"HU",2012,-1.4,"productivitatea_muncii"
"HU",2013,0.8,"productivitatea_muncii"
"HU",2014,-1,"productivitatea_muncii"
"HU",2015,1.3,"productivitatea_muncii"
"HU",2016,-1.7,"productivitatea_muncii"
"HU",2017,3.2,"productivitatea_muncii"
"HU",2018,4.6,"productivitatea_muncii"
"HU",2019,4.3,"productivitatea_muncii"
"HU",2020,1.3,"productivitatea_muncii"
"HU",2021,2.8,"productivitatea_muncii"
"HU",2022,1.9,"productivitatea_muncii"
"HU",2023,0.3,"productivitatea_muncii"
"HU",2024,0.4,"productivitatea_muncii"
"IT",2010,2.1,"productivitatea_muncii"
"IT",2011,0.7,"productivitatea_muncii"
"IT",2012,-0.7,"productivitatea_muncii"
"IT",2013,0.8,"productivitatea_muncii"
"IT",2014,0.1,"productivitatea_muncii"
"IT",2015,0.1,"productivitatea_muncii"
"IT",2016,-0.4,"productivitatea_muncii"
"IT",2017,0.5,"productivitatea_muncii"
"IT",2018,-0.2,"productivitatea_muncii"
"IT",2019,0.4,"productivitatea_muncii"
"IT",2020,3.3,"productivitatea_muncii"
"IT",2021,-1.2,"productivitatea_muncii"
"IT",2022,0.5,"productivitatea_muncii"
"IT",2023,-2.1,"productivitatea_muncii"
"IT",2024,-1.4,"productivitatea_muncii"
"LT",2010,4.4,"productivitatea_muncii"
"LT",2011,7.2,"productivitatea_muncii"
"LT",2012,2.6,"productivitatea_muncii"
"LT",2013,3.6,"productivitatea_muncii"
"LT",2014,2.2,"productivitatea_muncii"
"LT",2015,0,"productivitatea_muncii"
"LT",2016,-0.9,"productivitatea_muncii"
"LT",2017,7.7,"productivitatea_muncii"
"LT",2018,3.1,"productivitatea_muncii"
"LT",2019,4,"productivitatea_muncii"
"LT",2020,6.1,"productivitatea_muncii"
"LT",2021,3.5,"productivitatea_muncii"
"LT",2022,-2.7,"productivitatea_muncii"
"LT",2023,-1.6,"productivitatea_muncii"
"LT",2024,0.3,"productivitatea_muncii"
"LU",2010,1.7,"productivitatea_muncii"
"LU",2011,-1.8,"productivitatea_muncii"
"LU",2012,-0.4,"productivitatea_muncii"
"LU",2013,1.8,"productivitatea_muncii"
"LU",2014,-0.2,"productivitatea_muncii"
"LU",2015,-0.8,"productivitatea_muncii"
"LU",2016,2,"productivitatea_muncii"
"LU",2017,-1.5,"productivitatea_muncii"
"LU",2018,-1.2,"productivitatea_muncii"
"LU",2019,-0.4,"productivitatea_muncii"
"LU",2020,5.2,"productivitatea_muncii"
"LU",2021,-2.2,"productivitatea_muncii"
"LU",2022,-4,"productivitatea_muncii"
"LU",2023,-1.5,"productivitatea_muncii"
"LU",2024,-0.7,"productivitatea_muncii"
"LV",2010,4.1,"productivitatea_muncii"
"LV",2011,0.6,"productivitatea_muncii"
"LV",2012,6.7,"productivitatea_muncii"
"LV",2013,0.1,"productivitatea_muncii"
"LV",2014,2.9,"productivitatea_muncii"
"LV",2015,4.3,"productivitatea_muncii"
"LV",2016,2.8,"productivitatea_muncii"
"LV",2017,4.3,"productivitatea_muncii"
"LV",2018,1.5,"productivitatea_muncii"
"LV",2019,-1.3,"productivitatea_muncii"
"LV",2020,2.8,"productivitatea_muncii"
"LV",2021,6.5,"productivitatea_muncii"
"LV",2022,-0.3,"productivitatea_muncii"
"LV",2023,-1,"productivitatea_muncii"
"LV",2024,0.9,"productivitatea_muncii"
"NL",2010,2.1,"productivitatea_muncii"
"NL",2011,0.9,"productivitatea_muncii"
"NL",2012,-0.1,"productivitatea_muncii"
"NL",2013,0.9,"productivitatea_muncii"
"NL",2014,0.9,"productivitatea_muncii"
"NL",2015,1.3,"productivitatea_muncii"
"NL",2016,0,"productivitatea_muncii"
"NL",2017,0.4,"productivitatea_muncii"
"NL",2018,-0.4,"productivitatea_muncii"
"NL",2019,-0.3,"productivitatea_muncii"
"NL",2020,0.4,"productivitatea_muncii"
"NL",2021,1.6,"productivitatea_muncii"
"NL",2022,1.1,"productivitatea_muncii"
"NL",2023,-1.9,"productivitatea_muncii"
"NL",2024,-0.3,"productivitatea_muncii"
"NO",2010,0.7,"productivitatea_muncii"
"NO",2011,-0.3,"productivitatea_muncii"
"NO",2012,1.1,"productivitatea_muncii"
"NO",2013,0.9,"productivitatea_muncii"
"NO",2014,1,"productivitatea_muncii"
"NO",2015,1.5,"productivitatea_muncii"
"NO",2016,0.8,"productivitatea_muncii"
"NO",2017,2.3,"productivitatea_muncii"
"NO",2018,-0.4,"productivitatea_muncii"
"NO",2019,0,"productivitatea_muncii"
"NO",2020,0.8,"productivitatea_muncii"
"NO",2021,1.8,"productivitatea_muncii"
"NO",2022,0.5,"productivitatea_muncii"
"NO",2023,0,"productivitatea_muncii"
"NO",2024,1,"productivitatea_muncii"
"PL",2010,6.3,"productivitatea_muncii"
"PL",2011,4.9,"productivitatea_muncii"
"PL",2012,1.7,"productivitatea_muncii"
"PL",2013,0.9,"productivitatea_muncii"
"PL",2014,1.8,"productivitatea_muncii"
"PL",2015,2.5,"productivitatea_muncii"
"PL",2016,2.1,"productivitatea_muncii"
"PL",2017,4.9,"productivitatea_muncii"
"PL",2018,7.1,"productivitatea_muncii"
"PL",2019,1.6,"productivitatea_muncii"
"PL",2020,-1.3,"productivitatea_muncii"
"PL",2021,1.2,"productivitatea_muncii"
"PL",2022,4.6,"productivitatea_muncii"
"PL",2023,0.8,"productivitatea_muncii"
"PL",2024,5.1,"productivitatea_muncii"
"PT",2010,3.1,"productivitatea_muncii"
"PT",2011,1.7,"productivitatea_muncii"
"PT",2012,1.2,"productivitatea_muncii"
"PT",2013,1.4,"productivitatea_muncii"
"PT",2014,-1.2,"productivitatea_muncii"
"PT",2015,-0.3,"productivitatea_muncii"
"PT",2016,-0.1,"productivitatea_muncii"
"PT",2017,0.6,"productivitatea_muncii"
"PT",2018,0,"productivitatea_muncii"
"PT",2019,1.6,"productivitatea_muncii"
"PT",2020,0,"productivitatea_muncii"
"PT",2021,1,"productivitatea_muncii"
"PT",2022,0.8,"productivitatea_muncii"
"PT",2023,-1.7,"productivitatea_muncii"
"PT",2024,1.3,"productivitatea_muncii"
"RO",2010,-2,"productivitatea_muncii"
"RO",2011,6.5,"productivitatea_muncii"
