"cod_tara","an","valoare","indicator"
"FR",2018,1.7,"migratie_neta"
"FR",2019,0.6,"migratie_neta"
"FR",2020,2.8,"migratie_neta"
"FR",2021,4.2,"migratie_neta"
"FR",2022,4.3,"migratie_neta"
"FR",2023,2.8,"migratie_neta"
"FR",2024,2.8,"migratie_neta"
"HR",2010,-1,"migratie_neta"
"HR",2011,-0.9,"migratie_neta"
"HR",2012,-0.9,"migratie_neta"
"HR",2013,-4.7,"migratie_neta"
"HR",2014,-6.1,"migratie_neta"
"HR",2015,-8,"migratie_neta"
"HR",2016,-9.3,"migratie_neta"
"HR",2017,-11.7,"migratie_neta"
"HR",2018,-7.5,"migratie_neta"
"HR",2019,-4.9,"migratie_neta"
"HR",2020,-4.9,"migratie_neta"
"HR",2021,-1.2,"migratie_neta"
"HR",2022,3,"migratie_neta"
"HR",2023,7.8,"migratie_neta"
"HR",2024,8.1,"migratie_neta"
"HU",2010,1.2,"migratie_neta"
"HU",2011,1.3,"migratie_neta"
"HU",2012,1.6,"migratie_neta"
"HU",2013,-0.8,"migratie_neta"
"HU",2014,-0.1,"migratie_neta"
"HU",2015,0.3,"migratie_neta"
"HU",2016,-0.8,"migratie_neta"
"HU",2017,1.1,"migratie_neta"
"HU",2018,2.5,"migratie_neta"
"HU",2019,2.7,"migratie_neta"
"HU",2020,1,"migratie_neta"
"HU",2021,2.2,"migratie_neta"
"HU",2022,11.9,"migratie_neta"
"HU",2023,2.7,"migratie_neta"
"HU",2024,0.4,"migratie_neta"
"IT",2010,4.7,"migratie_neta"
"IT",2011,3.4,"migratie_neta"
"IT",2012,4.2,"migratie_neta"
"IT",2013,2.6,"migratie_neta"
"IT",2014,0.8,"migratie_neta"
"IT",2015,0.5,"migratie_neta"
"IT",2016,0.7,"migratie_neta"
"IT",2017,1,"migratie_neta"
"IT",2018,1.2,"migratie_neta"
"IT",2019,0.7,"migratie_neta"
"IT",2020,-1.2,"migratie_neta"
"IT",2021,1.6,"migratie_neta"
"IT",2022,4.9,"migratie_neta"
"IT",2023,4.5,"migratie_neta"
"IT",2024,4.3,"migratie_neta"
"LT",2010,-25.2,"migratie_neta"
"LT",2011,-12.6,"migratie_neta"
"LT",2012,-6,"migratie_neta"
"LT",2013,-4.8,"migratie_neta"
"LT",2014,-3.5,"migratie_neta"
"LT",2015,-6.7,"migratie_neta"
"LT",2016,-8.7,"migratie_neta"
"LT",2017,-7.3,"migratie_neta"
"LT",2018,-0.4,"migratie_neta"
"LT",2019,3.9,"migratie_neta"
"LT",2020,7.4,"migratie_neta"
"LT",2021,7,"migratie_neta"
"LT",2022,25.5,"migratie_neta"
"LT",2023,15.7,"migratie_neta"
"LT",2024,8,"migratie_neta"
"LU",2010,15.1,"migratie_neta"
"LU",2011,21.2,"migratie_neta"
"LU",2012,18.9,"migratie_neta"
"LU",2013,19,"migratie_neta"
"LU",2014,19.9,"migratie_neta"
"LU",2015,19.6,"migratie_neta"
"LU",2016,16.2,"migratie_neta"
"LU",2017,15.8,"migratie_neta"
"LU",2018,16.3,"migratie_neta"
"LU",2019,16.6,"migratie_neta"
"LU",2020,10.7,"migratie_neta"
"LU",2021,13.2,"migratie_neta"
"LU",2022,20.5,"migratie_neta"
"LU",2023,14,"migratie_neta"
"LU",2024,11.7,"migratie_neta"
"LV",2010,-17,"migratie_neta"
"LV",2011,-9.7,"migratie_neta"
"LV",2012,-5.8,"migratie_neta"
"LV",2013,-7.1,"migratie_neta"
"LV",2014,-4.3,"migratie_neta"
"LV",2015,-5.4,"migratie_neta"
"LV",2016,-6.2,"migratie_neta"
"LV",2017,-4,"migratie_neta"
"LV",2018,-2.5,"migratie_neta"
"LV",2019,-1.8,"migratie_neta"
"LV",2020,-1.7,"migratie_neta"
"LV",2021,-0.2,"migratie_neta"
"LV",2022,16.5,"migratie_neta"
"LV",2023,-1.7,"migratie_neta"
"LV",2024,-2.3,"migratie_neta"
"NL",2010,2,"migratie_neta"
"NL",2011,1.8,"migratie_neta"
"NL",2012,0.8,"migratie_neta"
"NL",2013,1.2,"migratie_neta"
"NL",2014,2.1,"migratie_neta"
"NL",2015,3.2,"migratie_neta"
"NL",2016,4.6,"migratie_neta"
"NL",2017,4.7,"migratie_neta"
"NL",2018,5,"migratie_neta"
"NL",2019,6.2,"migratie_neta"
"NL",2020,3.9,"migratie_neta"
"NL",2021,6.1,"migratie_neta"
"NL",2022,12.6,"migratie_neta"
"NL",2023,7.6,"migratie_neta"
"NL",2024,6,"migratie_neta"
"NO",2010,8.6,"migratie_neta"
"NO",2011,9.4,"migratie_neta"
"NO",2012,9.4,"migratie_neta"
"NO",2013,7.9,"migratie_neta"
"NO",2014,7.4,"migratie_neta"
"NO",2015,5.8,"migratie_neta"
"NO",2016,5,"migratie_neta"
"NO",2017,4.1,"migratie_neta"
"NO",2018,3.4,"migratie_neta"
"NO",2019,4.8,"migratie_neta"
"NO",2020,2.1,"migratie_neta"
"NO",2021,3.7,"migratie_neta"
"NO",2022,10.6,"migratie_neta"
"NO",2023,9.6,"migratie_neta"
"NO",2024,6.2,"migratie_neta"
"PL",2010,0.1,"migratie_neta"
"PL",2011,-0.3,"migratie_neta"
"PL",2012,-0.1,"migratie_neta"
"PL",2013,-0.7,"migratie_neta"
"PL",2014,-0.3,"migratie_neta"
"PL",2015,-0.3,"migratie_neta"
"PL",2016,0.3,"migratie_neta"
"PL",2017,0.1,"migratie_neta"
"PL",2018,0.6,"migratie_neta"
"PL",2019,0.5,"migratie_neta"
"PL",2020,-20.3,"migratie_neta"
"PL",2021,0.1,"migratie_neta"
"PL",2022,0.2,"migratie_neta"
"PL",2023,0.1,"migratie_neta"
"PL",2024,0.9,"migratie_neta"
"PT",2010,0.4,"migratie_neta"
"PT",2011,-0.7,"migratie_neta"
"PT",2012,-3.5,"migratie_neta"
"PT",2013,-3.4,"migratie_neta"
"PT",2014,-2.5,"migratie_neta"
"PT",2015,-0.3,"migratie_neta"
"PT",2016,-0.1,"migratie_neta"
"PT",2017,1.4,"migratie_neta"
"PT",2018,2.3,"migratie_neta"
"PT",2019,6.5,"migratie_neta"
"PT",2020,3.4,"migratie_neta"
"PT",2021,6.9,"migratie_neta"
"PT",2022,13,"migratie_neta"
"PT",2023,19.4,"migratie_neta"
"PT",2024,13.4,"migratie_neta"
"RO",2010,-2.4,"migratie_neta"
"RO",2011,-2.4,"migratie_neta"
"RO",2012,-1.1,"migratie_neta"
"RO",2013,-0.7,"migratie_neta"
"RO",2014,-1,"migratie_neta"
"RO",2015,-2.5,"migratie_neta"
"RO",2016,-3.2,"migratie_neta"
"RO",2017,-3,"migratie_neta"
"RO",2018,-3,"migratie_neta"
"RO",2019,-1.3,"migratie_neta"
"RO",2020,-1.3,"migratie_neta"
"RO",2021,-0.8,"migratie_neta"
"RO",2022,5.4,"migratie_neta"
"RO",2023,5.1,"migratie_neta"
"RO",2024,4,"migratie_neta"
"SE",2010,5.3,"migratie_neta"
"SE",2011,4.8,"migratie_neta"
"SE",2012,5.4,"migratie_neta"
"SE",2013,6.9,"migratie_neta"
"SE",2014,7.9,"migratie_neta"
"SE",2015,8.1,"migratie_neta"
"SE",2016,11.9,"migratie_neta"
"SE",2017,10.1,"migratie_neta"
"SE",2018,8.5,"migratie_neta"
"SE",2019,7,"migratie_neta"
"SE",2020,3.5,"migratie_neta"
"SE",2021,4.9,"migratie_neta"
"SE",2022,5.6,"migratie_neta"
"SE",2023,2.3,"migratie_neta"
"SE",2024,2.7,"migratie_neta"
"SI",2010,-0.3,"migratie_neta"
"SI",2011,1,"migratie_neta"
"SI",2012,0.3,"migratie_neta"
"SI",2013,0.2,"migratie_neta"
"SI",2014,-0.2,"migratie_neta"
"SI",2015,0.2,"migratie_neta"
"SI",2016,0.5,"migratie_neta"
"SI",2017,0.6,"migratie_neta"
"SI",2018,7.2,"migratie_neta"
"SI",2019,7.8,"migratie_neta"
"SI",2020,8.7,"migratie_neta"
"SI",2021,1.2,"migratie_neta"
"SI",2022,6.9,"migratie_neta"
"SI",2023,5.4,"migratie_neta"
"SI",2024,5.4,"migratie_neta"
"SK",2010,-0.9,"migratie_neta"
"SK",2011,0.5,"migratie_neta"
"SK",2012,0.6,"migratie_neta"
"SK",2013,0.4,"migratie_neta"
"SK",2014,0.3,"migratie_neta"
